id;product_id;product_name;category;quantity;revenue;cost;sold_at
SALE006083;SKU015;Коврик для мыши XL;Аксессуары;37;28353.1;13153.5;2025-07-29 13:40:00+00
SALE006084;SKU001;Беспроводная мышь Logitech;Электроника;37;52373.5;31975.4;2025-07-30 16:00:00+00
SALE006085;SKU002;Клавиатура механическая Redragon;Электроника;16;63840;35112.0;2025-07-30 13:30:00+00
SALE006086;SKU003;Монитор 24 дюйма Samsung;Электроника;13;160426.5;121586.4;2025-07-30 13:20:00+00
SALE006087;SKU004;USB-C кабель 1м;Аксессуары;54;21060;8845.2;2025-07-30 19:50:00+00
SALE006088;SKU005;Power Bank 20000 mAh;Аксессуары;16;38644.8;22708.8;2025-07-30 18:20:00+00
SALE006089;SKU006;Картридж HP 305;Расходники;29;46110;21671.7;2025-07-30 17:50:00+00
SALE006090;SKU007;Бумага А4 500 листов;Канцтовары;33;13860;8593.2;2025-07-30 14:40:00+00
SALE006091;SKU008;Ручки шариковые комплект;Канцтовары;32;7142.4;2995.2;2025-07-30 11:20:00+00
SALE006092;SKU010;Оперативная память 16GB DDR4;Комплектующие;18;66173.4;42978.6;2025-07-30 16:50:00+00
SALE006093;SKU011;Роутер TP-Link Archer;Сетевое оборудование;14;43757.0;28096.6;2025-07-30 18:00:00+00
SALE006094;SKU012;Коммутатор 8 портов;Сетевое оборудование;19;40361.7;24966.0;2025-07-30 10:20:00+00
SALE006095;SKU013;Наушники JBL;Электроника;5;14950;8372.0;2025-07-30 19:20:00+00
SALE006096;SKU014;Веб-камера Full HD;Электроника;17;35368.5;20104.2;2025-07-30 18:10:00+00
SALE006097;SKU015;Коврик для мыши XL;Аксессуары;33;24766.5;11731.5;2025-07-30 19:30:00+00
SALE006098;SKU001;Беспроводная мышь Logitech;Электроника;31;46190;26790.2;2025-07-31 17:50:00+00
SALE006099;SKU002;Клавиатура механическая Redragon;Электроника;12;47880;26334.0;2025-07-31 20:00:00+00
SALE006100;SKU004;USB-C кабель 1м;Аксессуары;29;11310;4750.2;2025-07-31 19:40:00+00
SALE006101;SKU005;Power Bank 20000 mAh;Аксессуары;22;53136.6;31224.6;2025-07-31 15:40:00+00
SALE006102;SKU006;Картридж HP 305;Расходники;25;36967.5;18682.5;2025-07-31 11:30:00+00
SALE006103;SKU007;Бумага А4 500 листов;Канцтовары;48;20160;12499.2;2025-07-31 17:50:00+00
SALE006104;SKU008;Ручки шариковые комплект;Канцтовары;50;12000;4680.0;2025-07-31 11:50:00+00
SALE006105;SKU009;SSD 1TB Kingston;Комплектующие;9;58410;39718.8;2025-07-31 20:40:00+00
SALE006106;SKU010;Оперативная память 16GB DDR4;Комплектующие;15;56850;35815.5;2025-07-31 15:10:00+00
SALE006107;SKU011;Роутер TP-Link Archer;Сетевое оборудование;16;52640;32110.4;2025-07-31 18:10:00+00
SALE006108;SKU012;Коммутатор 8 портов;Сетевое оборудование;15;30550.5;19710.0;2025-07-31 09:10:00+00
SALE006109;SKU013;Наушники JBL;Электроника;16;44491.2;26790.4;2025-07-31 10:00:00+00
SALE006110;SKU014;Веб-камера Full HD;Электроника;14;30660;16556.4;2025-07-31 13:10:00+00
SALE006111;SKU015;Коврик для мыши XL;Аксессуары;69;54510;24529.5;2025-07-31 12:50:00+00
SALE006112;SKU001;Беспроводная мышь Logitech;Электроника;29;40185.3;25061.8;2025-08-01 11:40:00+00
SALE006113;SKU002;Клавиатура механическая Redragon;Электроника;30;119700;65835.0;2025-08-01 14:50:00+00
SALE006114;SKU003;Монитор 24 дюйма Samsung;Электроника;8;103920;74822.4;2025-08-01 14:00:00+00
SALE006115;SKU004;USB-C кабель 1м;Аксессуары;63;24570;10319.4;2025-08-01 20:50:00+00
SALE006116;SKU005;Power Bank 20000 mAh;Аксессуары;25;60382.5;35482.5;2025-08-01 09:50:00+00
SALE006117;SKU006;Картридж HP 305;Расходники;30;46269.0;22419.0;2025-08-01 11:10:00+00
SALE006118;SKU007;Бумага А4 500 листов;Канцтовары;64;26880;16665.6;2025-08-01 12:40:00+00
SALE006119;SKU008;Ручки шариковые комплект;Канцтовары;96;23040;8985.6;2025-08-01 13:00:00+00
SALE006120;SKU009;SSD 1TB Kingston;Комплектующие;16;96571.2;70611.2;2025-08-01 12:10:00+00
SALE006121;SKU010;Оперативная память 16GB DDR4;Комплектующие;18;64809.0;42978.6;2025-08-01 13:10:00+00
SALE006122;SKU011;Роутер TP-Link Archer;Сетевое оборудование;22;70208.6;44151.8;2025-08-01 18:40:00+00
SALE006123;SKU012;Коммутатор 8 портов;Сетевое оборудование;17;35368.5;22338.0;2025-08-01 09:30:00+00
SALE006124;SKU013;Наушники JBL;Электроника;15;41710.5;25116.0;2025-08-01 15:00:00+00
SALE006125;SKU014;Веб-камера Full HD;Электроника;8;17520;9460.8;2025-08-01 10:30:00+00
SALE006126;SKU015;Коврик для мыши XL;Аксессуары;25;19750;8887.5;2025-08-01 17:40:00+00
SALE006127;SKU001;Беспроводная мышь Logitech;Электроника;30;43359.0;25926.0;2025-08-02 18:30:00+00
SALE006128;SKU002;Клавиатура механическая Redragon;Электроника;14;55860;30723.0;2025-08-02 09:20:00+00
SALE006129;SKU004;USB-C кабель 1м;Аксессуары;48;18158.4;7862.4;2025-08-02 12:20:00+00
SALE006130;SKU005;Power Bank 20000 mAh;Аксессуары;24;59760;34063.2;2025-08-02 13:50:00+00
SALE006131;SKU006;Картридж HP 305;Расходники;26;39273.0;19429.8;2025-08-02 15:50:00+00
SALE006132;SKU007;Бумага А4 500 листов;Канцтовары;68;28560;17707.2;2025-08-02 11:10:00+00
SALE006133;SKU008;Ручки шариковые комплект;Канцтовары;30;6696.0;2808.0;2025-08-02 11:50:00+00
SALE006134;SKU010;Оперативная память 16GB DDR4;Комплектующие;13;49270;31040.1;2025-08-02 09:50:00+00
SALE006135;SKU011;Роутер TP-Link Archer;Сетевое оборудование;14;46060;28096.6;2025-08-02 18:20:00+00
SALE006136;SKU012;Коммутатор 8 портов;Сетевое оборудование;7;14563.5;9198.0;2025-08-02 13:30:00+00
SALE006137;SKU013;Наушники JBL;Электроника;26;73853.0;43534.4;2025-08-02 16:30:00+00
SALE006138;SKU014;Веб-камера Full HD;Электроника;8;17520;9460.8;2025-08-02 09:40:00+00
SALE006139;SKU015;Коврик для мыши XL;Аксессуары;16;12640;5688.0;2025-08-02 15:00:00+00
SALE006140;SKU001;Беспроводная мышь Logitech;Электроника;22;31796.6;19012.4;2025-08-03 10:30:00+00
SALE006141;SKU002;Клавиатура механическая Redragon;Электроника;11;41695.5;24139.5;2025-08-03 18:30:00+00
SALE006142;SKU003;Монитор 24 дюйма Samsung;Электроника;14;181860;130939.2;2025-08-03 20:20:00+00
SALE006143;SKU004;USB-C кабель 1м;Аксессуары;24;9360;3931.2;2025-08-03 11:10:00+00
SALE006144;SKU005;Power Bank 20000 mAh;Аксессуары;11;26020.5;15612.3;2025-08-03 14:10:00+00
SALE006145;SKU006;Картридж HP 305;Расходники;22;32531.4;16440.6;2025-08-03 09:40:00+00
SALE006146;SKU007;Бумага А4 500 листов;Канцтовары;71;29820;18488.4;2025-08-03 20:50:00+00
SALE006147;SKU008;Ручки шариковые комплект;Канцтовары;26;6240;2433.6;2025-08-03 18:10:00+00
SALE006148;SKU010;Оперативная память 16GB DDR4;Комплектующие;19;66969.3;45366.3;2025-08-03 12:50:00+00
SALE006149;SKU011;Роутер TP-Link Archer;Сетевое оборудование;15;45895.5;30103.5;2025-08-03 12:10:00+00
SALE006150;SKU012;Коммутатор 8 портов;Сетевое оборудование;13;28470;17082.0;2025-08-03 14:40:00+00
SALE006151;SKU013;Наушники JBL;Электроника;22;63806.6;36836.8;2025-08-03 17:50:00+00
SALE006152;SKU014;Веб-камера Full HD;Электроника;15;30550.5;17739.0;2025-08-03 18:00:00+00
SALE006153;SKU015;Коврик для мыши XL;Аксессуары;15;11494.5;5332.5;2025-08-03 14:40:00+00
SALE006154;SKU001;Беспроводная мышь Logitech;Электроника;25;37250;21605.0;2025-08-04 16:10:00+00
SALE006155;SKU002;Клавиатура механическая Redragon;Электроника;15;56857.5;32917.5;2025-08-04 15:00:00+00
SALE006156;SKU003;Монитор 24 дюйма Samsung;Электроника;9;113402.7;84175.2;2025-08-04 19:30:00+00
SALE006157;SKU004;USB-C кабель 1м;Аксессуары;46;17940;7534.8;2025-08-04 17:10:00+00
SALE006158;SKU005;Power Bank 20000 mAh;Аксессуары;26;62797.8;36901.8;2025-08-04 18:10:00+00
SALE006159;SKU006;Картридж HP 305;Расходники;32;47318.4;23913.6;2025-08-04 11:20:00+00
SALE006160;SKU007;Бумага А4 500 листов;Канцтовары;95;37107.0;24738.0;2025-08-04 19:50:00+00
SALE006161;SKU008;Ручки шариковые комплект;Канцтовары;41;9840;3837.6;2025-08-04 14:50:00+00
SALE006162;SKU010;Оперативная память 16GB DDR4;Комплектующие;16;57608.0;38203.2;2025-08-04 09:50:00+00
SALE006163;SKU011;Роутер TP-Link Archer;Сетевое оборудование;18;59220;36124.2;2025-08-04 13:20:00+00
SALE006164;SKU012;Коммутатор 8 портов;Сетевое оборудование;12;24440.4;15768.0;2025-08-04 20:10:00+00
SALE006165;SKU013;Наушники JBL;Электроника;16;47840;26790.4;2025-08-04 20:50:00+00
SALE006166;SKU014;Веб-камера Full HD;Электроника;15;32850;17739.0;2025-08-04 18:00:00+00
SALE006167;SKU015;Коврик для мыши XL;Аксессуары;18;13509.0;6399.0;2025-08-04 20:20:00+00
SALE006168;SKU001;Беспроводная мышь Logitech;Электроника;38;54921.4;32839.6;2025-08-05 13:40:00+00
SALE006169;SKU002;Клавиатура механическая Redragon;Электроника;14;51949.8;30723.0;2025-08-05 15:20:00+00
SALE006170;SKU003;Монитор 24 дюйма Samsung;Электроника;8;103920;74822.4;2025-08-05 16:50:00+00
SALE006171;SKU004;USB-C кабель 1м;Аксессуары;73;28470;11957.4;2025-08-05 10:10:00+00
SALE006172;SKU005;Power Bank 20000 mAh;Аксессуары;14;34860;19870.2;2025-08-05 14:30:00+00
SALE006173;SKU006;Картридж HP 305;Расходники;31;49290;23166.3;2025-08-05 20:40:00+00
SALE006174;SKU007;Бумага А4 500 листов;Канцтовары;94;39480;24477.6;2025-08-05 09:50:00+00
SALE006175;SKU008;Ручки шариковые комплект;Канцтовары;47;10716.0;4399.2;2025-08-05 11:00:00+00
SALE006176;SKU009;SSD 1TB Kingston;Комплектующие;22;142780;97090.4;2025-08-05 10:10:00+00
SALE006177;SKU010;Оперативная память 16GB DDR4;Комплектующие;10;37900;23877.0;2025-08-05 09:20:00+00
SALE006178;SKU011;Роутер TP-Link Archer;Сетевое оборудование;24;76591.2;48165.6;2025-08-05 09:30:00+00
SALE006179;SKU012;Коммутатор 8 портов;Сетевое оборудование;10;21900;13140.0;2025-08-05 14:00:00+00
SALE006180;SKU013;Наушники JBL;Электроника;19;55105.7;31813.6;2025-08-05 16:00:00+00
SALE006181;SKU014;Веб-камера Full HD;Электроника;12;26280;14191.2;2025-08-05 10:00:00+00
SALE006182;SKU015;Коврик для мыши XL;Аксессуары;17;13430;6043.5;2025-08-05 12:20:00+00
SALE006183;SKU001;Беспроводная мышь Logitech;Электроника;47;70030;40617.4;2025-08-06 09:50:00+00
SALE006184;SKU002;Клавиатура механическая Redragon;Электроника;17;67830;37306.5;2025-08-06 14:10:00+00
SALE006185;SKU003;Монитор 24 дюйма Samsung;Электроника;6;75601.8;56116.8;2025-08-06 11:20:00+00
SALE006186;SKU004;USB-C кабель 1м;Аксессуары;73;28470;11957.4;2025-08-06 20:50:00+00
SALE006187;SKU005;Power Bank 20000 mAh;Аксессуары;24;56772.0;34063.2;2025-08-06 11:20:00+00
SALE006188;SKU006;Картридж HP 305;Расходники;23;36570;17187.9;2025-08-06 10:50:00+00
SALE006189;SKU007;Бумага А4 500 листов;Канцтовары;133;55860;34633.2;2025-08-06 20:20:00+00
SALE006190;SKU008;Ручки шариковые комплект;Канцтовары;71;15847.2;6645.6;2025-08-06 18:30:00+00
SALE006191;SKU009;SSD 1TB Kingston;Комплектующие;16;103840;70611.2;2025-08-06 20:00:00+00
SALE006192;SKU010;Оперативная память 16GB DDR4;Комплектующие;16;57608.0;38203.2;2025-08-06 11:20:00+00
SALE006193;SKU011;Роутер TP-Link Archer;Сетевое оборудование;15;47869.5;30103.5;2025-08-06 13:50:00+00
SALE006194;SKU012;Коммутатор 8 портов;Сетевое оборудование;9;19118.7;11826.0;2025-08-06 19:40:00+00
SALE006195;SKU013;Наушники JBL;Электроника;28;83720;46883.2;2025-08-06 18:50:00+00
SALE006196;SKU014;Веб-камера Full HD;Электроника;17;37230;20104.2;2025-08-06 12:00:00+00
SALE006197;SKU015;Коврик для мыши XL;Аксессуары;25;19157.5;8887.5;2025-08-06 16:40:00+00
SALE006198;SKU001;Беспроводная мышь Logitech;Электроника;23;34270;19876.6;2025-08-07 13:00:00+00
SALE006199;SKU002;Клавиатура механическая Redragon;Электроника;24;95760;52668.0;2025-08-07 12:50:00+00
SALE006200;SKU003;Монитор 24 дюйма Samsung;Электроника;9;113402.7;84175.2;2025-08-07 15:00:00+00
SALE006201;SKU004;USB-C кабель 1м;Аксессуары;92;35880;15069.6;2025-08-07 18:20:00+00
SALE006202;SKU005;Power Bank 20000 mAh;Аксессуары;37;89366.1;52514.1;2025-08-07 09:50:00+00
SALE006203;SKU006;Картридж HP 305;Расходники;28;44520;20924.4;2025-08-07 09:40:00+00
SALE006204;SKU007;Бумага А4 500 листов;Канцтовары;60;23436.0;15624.0;2025-08-07 18:10:00+00
SALE006205;SKU008;Ручки шариковые комплект;Канцтовары;55;12804.0;5148.0;2025-08-07 09:40:00+00
SALE006206;SKU009;SSD 1TB Kingston;Комплектующие;11;67820.5;48545.2;2025-08-07 19:20:00+00
SALE006207;SKU010;Оперативная память 16GB DDR4;Комплектующие;13;45821.1;31040.1;2025-08-07 14:20:00+00
SALE006208;SKU011;Роутер TP-Link Archer;Сетевое оборудование;17;52014.9;34117.3;2025-08-07 18:00:00+00
SALE006209;SKU012;Коммутатор 8 портов;Сетевое оборудование;12;24440.4;15768.0;2025-08-07 18:40:00+00
SALE006210;SKU013;Наушники JBL;Электроника;24;71760;40185.6;2025-08-07 15:20:00+00
SALE006211;SKU014;Веб-камера Full HD;Электроника;11;24090;13008.6;2025-08-07 13:10:00+00
SALE006212;SKU015;Коврик для мыши XL;Аксессуары;28;20571.6;9954.0;2025-08-07 11:40:00+00
SALE006213;SKU001;Беспроводная мышь Logitech;Электроника;26;36803.0;22469.2;2025-08-08 10:50:00+00
SALE006214;SKU002;Клавиатура механическая Redragon;Электроника;21;83790;46084.5;2025-08-08 15:30:00+00
SALE006215;SKU003;Монитор 24 дюйма Samsung;Электроника;10;123405.0;93528.0;2025-08-08 20:00:00+00
SALE006216;SKU004;USB-C кабель 1м;Аксессуары;60;21762.0;9828.0;2025-08-08 19:00:00+00
SALE006217;SKU005;Power Bank 20000 mAh;Аксессуары;16;39840;22708.8;2025-08-08 14:30:00+00
SALE006218;SKU006;Картридж HP 305;Расходники;21;31720.5;15693.3;2025-08-08 15:00:00+00
SALE006219;SKU007;Бумага А4 500 листов;Канцтовары;38;15481.2;9895.2;2025-08-08 16:20:00+00
SALE006220;SKU008;Ручки шариковые комплект;Канцтовары;57;13680;5335.2;2025-08-08 19:50:00+00
SALE006221;SKU009;SSD 1TB Kingston;Комплектующие;15;97350;66198.0;2025-08-08 09:30:00+00
SALE006222;SKU010;Оперативная память 16GB DDR4;Комплектующие;17;64430;40590.9;2025-08-08 16:40:00+00
SALE006223;SKU011;Роутер TP-Link Archer;Сетевое оборудование;14;43757.0;28096.6;2025-08-08 19:40:00+00
SALE006224;SKU012;Коммутатор 8 портов;Сетевое оборудование;7;14563.5;9198.0;2025-08-08 17:20:00+00
SALE006225;SKU013;Наушники JBL;Электроника;19;56810;31813.6;2025-08-08 13:20:00+00
SALE006226;SKU014;Веб-камера Full HD;Электроника;9;18330.3;10643.4;2025-08-08 15:50:00+00
SALE006227;SKU015;Коврик для мыши XL;Аксессуары;15;11850;5332.5;2025-08-08 15:00:00+00
SALE006228;SKU001;Беспроводная мышь Logitech;Электроника;25;34642.5;21605.0;2025-08-09 15:00:00+00
SALE006229;SKU002;Клавиатура механическая Redragon;Электроника;18;66792.6;39501.0;2025-08-09 14:40:00+00
SALE006230;SKU003;Монитор 24 дюйма Samsung;Электроника;5;64950;46764.0;2025-08-09 18:40:00+00
SALE006231;SKU004;USB-C кабель 1м;Аксессуары;51;19890;8353.8;2025-08-09 17:00:00+00
SALE006232;SKU005;Power Bank 20000 mAh;Аксессуары;15;36229.5;21289.5;2025-08-09 10:50:00+00
SALE006233;SKU006;Картридж HP 305;Расходники;18;27761.4;13451.4;2025-08-09 12:30:00+00
SALE006234;SKU007;Бумага А4 500 листов;Канцтовары;61;25620;15884.4;2025-08-09 17:20:00+00
SALE006235;SKU008;Ручки шариковые комплект;Канцтовары;32;7680;2995.2;2025-08-09 10:40:00+00
SALE006236;SKU009;SSD 1TB Kingston;Комплектующие;11;71390;48545.2;2025-08-09 11:20:00+00
SALE006237;SKU010;Оперативная память 16GB DDR4;Комплектующие;11;38771.7;26264.7;2025-08-09 19:00:00+00
SALE006238;SKU011;Роутер TP-Link Archer;Сетевое оборудование;7;23030;14048.3;2025-08-09 10:30:00+00
SALE006239;SKU012;Коммутатор 8 портов;Сетевое оборудование;10;21900;13140.0;2025-08-09 09:30:00+00
SALE006240;SKU013;Наушники JBL;Электроника;17;48288.5;28464.8;2025-08-09 16:40:00+00
SALE006241;SKU014;Веб-камера Full HD;Электроника;10;20805.0;11826.0;2025-08-09 11:40:00+00
SALE006242;SKU015;Коврик для мыши XL;Аксессуары;17;12489.9;6043.5;2025-08-09 13:50:00+00
SALE006243;SKU001;Беспроводная мышь Logitech;Электроника;25;37250;21605.0;2025-08-10 17:10:00+00
SALE006244;SKU002;Клавиатура механическая Redragon;Электроника;14;54184.2;30723.0;2025-08-10 18:00:00+00
SALE006245;SKU004;USB-C кабель 1м;Аксессуары;69;26910;11302.2;2025-08-10 10:20:00+00
SALE006246;SKU005;Power Bank 20000 mAh;Аксессуары;22;53136.6;31224.6;2025-08-10 18:00:00+00
SALE006247;SKU006;Картридж HP 305;Расходники;21;33390;15693.3;2025-08-10 10:20:00+00
SALE006248;SKU007;Бумага А4 500 листов;Канцтовары;48;20160;12499.2;2025-08-10 14:00:00+00
SALE006249;SKU008;Ручки шариковые комплект;Канцтовары;26;6240;2433.6;2025-08-10 10:40:00+00
SALE006250;SKU010;Оперативная память 16GB DDR4;Комплектующие;13;49270;31040.1;2025-08-10 14:00:00+00
