id;product_id;product_name;category;quantity;revenue;cost;sold_at
SALE000105;SKU002;Клавиатура механическая Redragon;Электроника;14;55860;30723.0;2024-06-15 16:40:00+00
SALE000106;SKU003;Монитор 24 дюйма Samsung;Электроника;9;108726.3;84175.2;2024-06-15 16:00:00+00
SALE000107;SKU004;USB-C кабель 1м;Аксессуары;38;14375.4;6224.4;2024-06-15 20:30:00+00
SALE000108;SKU005;Power Bank 20000 mAh;Аксессуары;21;52290;29805.3;2024-06-15 13:20:00+00
SALE000109;SKU006;Картридж HP 305;Расходники;14;21592.2;10462.2;2024-06-15 09:10:00+00
SALE000110;SKU007;Бумага А4 500 листов;Канцтовары;26;10155.6;6770.4;2024-06-15 16:00:00+00
SALE000111;SKU008;Ручки шариковые комплект;Канцтовары;43;10320;4024.8;2024-06-15 10:30:00+00
SALE000112;SKU009;SSD 1TB Kingston;Комплектующие;7;44067.1;30892.4;2024-06-15 12:30:00+00
SALE000113;SKU010;Оперативная память 16GB DDR4;Комплектующие;7;26530;16713.9;2024-06-15 13:30:00+00
SALE000114;SKU011;Роутер TP-Link Archer;Сетевое оборудование;7;23030;14048.3;2024-06-15 13:50:00+00
SALE000115;SKU012;Коммутатор 8 портов;Сетевое оборудование;5;10402.5;6570.0;2024-06-15 16:20:00+00
SALE000116;SKU013;Наушники JBL;Электроника;9;26910;15069.6;2024-06-15 12:50:00+00
SALE000117;SKU014;Веб-камера Full HD;Электроника;5;10621.5;5913.0;2024-06-15 20:30:00+00
SALE000118;SKU015;Коврик для мыши XL;Аксессуары;17;13430;6043.5;2024-06-15 16:00:00+00
SALE000119;SKU001;Беспроводная мышь Logitech;Электроника;27;40230;23333.4;2024-06-16 20:10:00+00
SALE000120;SKU002;Клавиатура механическая Redragon;Электроника;14;54184.2;30723.0;2024-06-16 13:20:00+00
SALE000121;SKU003;Монитор 24 дюйма Samsung;Электроника;5;64950;46764.0;2024-06-16 19:50:00+00
SALE000122;SKU004;USB-C кабель 1м;Аксессуары;39;14449.5;6388.2;2024-06-16 10:10:00+00
SALE000123;SKU005;Power Bank 20000 mAh;Аксессуары;30;74700;42579.0;2024-06-16 19:50:00+00
SALE000124;SKU006;Картридж HP 305;Расходники;18;28620;13451.4;2024-06-16 09:20:00+00
SALE000125;SKU007;Бумага А4 500 листов;Канцтовары;46;18354.0;11978.4;2024-06-16 19:10:00+00
SALE000126;SKU008;Ручки шариковые комплект;Канцтовары;42;9576.0;3931.2;2024-06-16 11:10:00+00
SALE000127;SKU010;Оперативная память 16GB DDR4;Комплектующие;10;35247.0;23877.0;2024-06-16 15:50:00+00
SALE000128;SKU011;Роутер TP-Link Archer;Сетевое оборудование;9;29610;18062.1;2024-06-16 15:40:00+00
SALE000129;SKU012;Коммутатор 8 портов;Сетевое оборудование;9;19118.7;11826.0;2024-06-16 13:00:00+00
SALE000130;SKU013;Наушники JBL;Электроника;13;38870;21767.2;2024-06-16 18:50:00+00
SALE000131;SKU014;Веб-камера Full HD;Электроника;8;17520;9460.8;2024-06-16 12:50:00+00
SALE000132;SKU015;Коврик для мыши XL;Аксессуары;11;8081.7;3910.5;2024-06-16 19:10:00+00
SALE000133;SKU001;Беспроводная мышь Logitech;Электроника;50;70775.0;43210.0;2024-06-17 14:50:00+00
SALE000134;SKU002;Клавиатура механическая Redragon;Электроника;18;68229.0;39501.0;2024-06-17 14:40:00+00
SALE000135;SKU003;Монитор 24 дюйма Samsung;Электроника;11;142890;102880.8;2024-06-17 20:20:00+00
SALE000136;SKU004;USB-C кабель 1м;Аксессуары;53;20670;8681.4;2024-06-17 19:50:00+00
SALE000137;SKU005;Power Bank 20000 mAh;Аксессуары;21;50721.3;29805.3;2024-06-17 09:20:00+00
SALE000138;SKU006;Картридж HP 305;Расходники;23;34010.1;17187.9;2024-06-17 13:40:00+00
SALE000139;SKU007;Бумага А4 500 листов;Канцтовары;37;14763.0;9634.8;2024-06-17 17:20:00+00
SALE000140;SKU008;Ручки шариковые комплект;Канцтовары;33;7682.4;3088.8;2024-06-17 20:20:00+00
SALE000141;SKU010;Оперативная память 16GB DDR4;Комплектующие;8;28197.6;19101.6;2024-06-17 17:30:00+00
SALE000142;SKU011;Роутер TP-Link Archer;Сетевое оборудование;20;61194.0;40138.0;2024-06-17 10:30:00+00
SALE000143;SKU012;Коммутатор 8 портов;Сетевое оборудование;21;44610.3;27594.0;2024-06-17 12:20:00+00
SALE000144;SKU013;Наушники JBL;Электроника;34;98610.2;56929.6;2024-06-17 13:10:00+00
SALE000145;SKU014;Веб-камера Full HD;Электроника;9;19710;10643.4;2024-06-17 14:10:00+00
SALE000146;SKU015;Коврик для мыши XL;Аксессуары;17;13430;6043.5;2024-06-17 14:10:00+00
SALE000147;SKU001;Беспроводная мышь Logitech;Электроника;63;89176.5;54444.6;2024-06-18 13:10:00+00
SALE000148;SKU002;Клавиатура механическая Redragon;Электроника;13;49276.5;28528.5;2024-06-18 14:00:00+00
SALE000149;SKU003;Монитор 24 дюйма Samsung;Электроника;10;129900;93528.0;2024-06-18 16:40:00+00
SALE000150;SKU004;USB-C кабель 1м;Аксессуары;29;10518.3;4750.2;2024-06-18 17:20:00+00
SALE000151;SKU005;Power Bank 20000 mAh;Аксессуары;10;23157.0;14193.0;2024-06-18 10:30:00+00
SALE000152;SKU006;Картридж HP 305;Расходники;28;44520;20924.4;2024-06-18 18:10:00+00
SALE000153;SKU007;Бумага А4 500 листов;Канцтовары;31;12369.0;8072.4;2024-06-18 17:20:00+00
SALE000154;SKU008;Ручки шариковые комплект;Канцтовары;29;6472.8;2714.4;2024-06-18 10:50:00+00
SALE000155;SKU010;Оперативная память 16GB DDR4;Комплектующие;11;41690;26264.7;2024-06-18 14:30:00+00
SALE000156;SKU011;Роутер TP-Link Archer;Сетевое оборудование;13;39776.1;26089.7;2024-06-18 16:00:00+00
SALE000157;SKU012;Коммутатор 8 портов;Сетевое оборудование;9;18724.5;11826.0;2024-06-18 17:20:00+00
SALE000158;SKU013;Наушники JBL;Электроника;19;55105.7;31813.6;2024-06-18 20:00:00+00
SALE000159;SKU014;Веб-камера Full HD;Электроника;9;19710;10643.4;2024-06-18 14:40:00+00
SALE000160;SKU015;Коврик для мыши XL;Аксессуары;17;13027.1;6043.5;2024-06-18 17:40:00+00
SALE000161;SKU001;Беспроводная мышь Logitech;Электроника;45;67050;38889.0;2024-06-19 09:10:00+00
SALE000162;SKU002;Клавиатура механическая Redragon;Электроника;10;39900;21945.0;2024-06-19 09:10:00+00
SALE000163;SKU004;USB-C кабель 1м;Аксессуары;55;21450;9009.0;2024-06-19 11:20:00+00
SALE000164;SKU005;Power Bank 20000 mAh;Аксессуары;21;49675.5;29805.3;2024-06-19 10:00:00+00
SALE000165;SKU006;Картридж HP 305;Расходники;20;30210.0;14946.0;2024-06-19 10:20:00+00
SALE000166;SKU007;Бумага А4 500 листов;Канцтовары;48;19555.2;12499.2;2024-06-19 17:50:00+00
SALE000167;SKU008;Ручки шариковые комплект;Канцтовары;33;7920;3088.8;2024-06-19 11:20:00+00
SALE000168;SKU009;SSD 1TB Kingston;Комплектующие;11;71390;48545.2;2024-06-19 15:40:00+00
SALE000169;SKU010;Оперативная память 16GB DDR4;Комплектующие;17;59919.9;40590.9;2024-06-19 09:30:00+00
SALE000170;SKU011;Роутер TP-Link Archer;Сетевое оборудование;18;55074.6;36124.2;2024-06-19 19:30:00+00
SALE000171;SKU012;Коммутатор 8 портов;Сетевое оборудование;10;21243.0;13140.0;2024-06-19 20:20:00+00
SALE000172;SKU013;Наушники JBL;Электроника;17;49305.1;28464.8;2024-06-19 13:50:00+00
SALE000173;SKU014;Веб-камера Full HD;Электроника;9;18724.5;10643.4;2024-06-19 12:20:00+00
SALE000174;SKU015;Коврик для мыши XL;Аксессуары;26;20540;9243.0;2024-06-19 12:10:00+00
SALE000175;SKU001;Беспроводная мышь Logitech;Электроника;41;59257.3;35432.2;2024-06-20 16:40:00+00
SALE000176;SKU002;Клавиатура механическая Redragon;Электроника;27;102343.5;59251.5;2024-06-20 19:50:00+00
SALE000177;SKU003;Монитор 24 дюйма Samsung;Электроника;8;96645.6;74822.4;2024-06-20 13:20:00+00
SALE000178;SKU004;USB-C кабель 1м;Аксессуары;56;21184.8;9172.8;2024-06-20 16:00:00+00
SALE000179;SKU005;Power Bank 20000 mAh;Аксессуары;23;53261.1;32643.9;2024-06-20 09:30:00+00
SALE000180;SKU006;Картридж HP 305;Расходники;37;55888.5;27650.1;2024-06-20 16:40:00+00
SALE000181;SKU007;Бумага А4 500 листов;Канцтовары;39;15888.6;10155.6;2024-06-20 16:40:00+00
SALE000182;SKU008;Ручки шариковые комплект;Канцтовары;37;8880;3463.2;2024-06-20 15:30:00+00
SALE000183;SKU009;SSD 1TB Kingston;Комплектующие;16;98648.0;70611.2;2024-06-20 19:30:00+00
SALE000184;SKU010;Оперативная память 16GB DDR4;Комплектующие;12;43206.0;28652.4;2024-06-20 11:20:00+00
SALE000185;SKU011;Роутер TP-Link Archer;Сетевое оборудование;16;48955.2;32110.4;2024-06-20 10:20:00+00
SALE000186;SKU012;Коммутатор 8 портов;Сетевое оборудование;10;21900;13140.0;2024-06-20 19:50:00+00
SALE000187;SKU013;Наушники JBL;Электроника;21;60906.3;35162.4;2024-06-20 17:20:00+00
SALE000188;SKU014;Веб-камера Full HD;Электроника;8;17520;9460.8;2024-06-20 16:10:00+00
SALE000189;SKU015;Коврик для мыши XL;Аксессуары;23;17261.5;8176.5;2024-06-20 20:40:00+00
SALE000190;SKU001;Беспроводная мышь Logitech;Электроника;21;31290;18148.2;2024-06-21 18:30:00+00
SALE000191;SKU002;Клавиатура механическая Redragon;Электроника;10;37107.0;21945.0;2024-06-21 16:00:00+00
SALE000192;SKU003;Монитор 24 дюйма Samsung;Электроника;4;51960;37411.2;2024-06-21 20:30:00+00
SALE000193;SKU004;USB-C кабель 1м;Аксессуары;46;17940;7534.8;2024-06-21 14:50:00+00
SALE000194;SKU005;Power Bank 20000 mAh;Аксессуары;12;28386.0;17031.6;2024-06-21 15:10:00+00
SALE000195;SKU006;Картридж HP 305;Расходники;22;34980;16440.6;2024-06-21 20:40:00+00
SALE000196;SKU007;Бумага А4 500 листов;Канцтовары;49;20580;12759.6;2024-06-21 16:40:00+00
SALE000197;SKU008;Ручки шариковые комплект;Канцтовары;26;6240;2433.6;2024-06-21 09:30:00+00
SALE000198;SKU009;SSD 1TB Kingston;Комплектующие;10;64900;44132.0;2024-06-21 12:00:00+00
SALE000199;SKU010;Оперативная память 16GB DDR4;Комплектующие;12;45480;28652.4;2024-06-21 13:30:00+00
SALE000200;SKU011;Роутер TP-Link Archer;Сетевое оборудование;16;51060.8;32110.4;2024-06-21 18:00:00+00
SALE000201;SKU012;Коммутатор 8 портов;Сетевое оборудование;7;15330;9198.0;2024-06-21 12:20:00+00
SALE000202;SKU013;Наушники JBL;Электроника;12;34086.0;20092.8;2024-06-21 16:00:00+00
SALE000203;SKU014;Веб-камера Full HD;Электроника;11;23367.3;13008.6;2024-06-21 09:40:00+00
SALE000204;SKU015;Коврик для мыши XL;Аксессуары;23;16898.1;8176.5;2024-06-21 10:40:00+00
SALE000205;SKU001;Беспроводная мышь Logitech;Электроника;19;27460.7;16419.8;2024-06-22 09:50:00+00
SALE000206;SKU002;Клавиатура механическая Redragon;Электроника;11;43890;24139.5;2024-06-22 10:20:00+00
SALE000207;SKU003;Монитор 24 дюйма Samsung;Электроника;4;51960;37411.2;2024-06-22 17:20:00+00
SALE000208;SKU004;USB-C кабель 1м;Аксессуары;38;14375.4;6224.4;2024-06-22 20:30:00+00
SALE000209;SKU005;Power Bank 20000 mAh;Аксессуары;20;49800;28386.0;2024-06-22 12:00:00+00
SALE000210;SKU006;Картридж HP 305;Расходники;12;18126.0;8967.6;2024-06-22 16:20:00+00
SALE000211;SKU007;Бумага А4 500 листов;Канцтовары;16;6720;4166.4;2024-06-22 15:30:00+00
SALE000212;SKU008;Ручки шариковые комплект;Канцтовары;21;4788.0;1965.6;2024-06-22 13:00:00+00
SALE000213;SKU009;SSD 1TB Kingston;Комплектующие;8;51920;35305.6;2024-06-22 14:50:00+00
SALE000214;SKU010;Оперативная память 16GB DDR4;Комплектующие;8;30320;19101.6;2024-06-22 20:30:00+00
SALE000215;SKU011;Роутер TP-Link Archer;Сетевое оборудование;6;19740;12041.4;2024-06-22 19:00:00+00
SALE000216;SKU012;Коммутатор 8 портов;Сетевое оборудование;9;18330.3;11826.0;2024-06-22 19:10:00+00
SALE000217;SKU013;Наушники JBL;Электроника;19;56810;31813.6;2024-06-22 14:30:00+00
SALE000218;SKU014;Веб-камера Full HD;Электроника;7;14870.1;8278.2;2024-06-22 10:40:00+00
SALE000219;SKU015;Коврик для мыши XL;Аксессуары;13;10270;4621.5;2024-06-22 20:10:00+00
SALE000220;SKU001;Беспроводная мышь Logitech;Электроника;32;47680;27654.4;2024-06-23 13:50:00+00
SALE000221;SKU002;Клавиатура механическая Redragon;Электроника;8;30962.4;17556.0;2024-06-23 10:50:00+00
SALE000222;SKU003;Монитор 24 дюйма Samsung;Электроника;8;103920;74822.4;2024-06-23 11:50:00+00
SALE000223;SKU004;USB-C кабель 1м;Аксессуары;44;17160;7207.2;2024-06-23 11:10:00+00
SALE000224;SKU005;Power Bank 20000 mAh;Аксессуары;17;40213.5;24128.1;2024-06-23 11:40:00+00
SALE000225;SKU006;Картридж HP 305;Расходники;12;18126.0;8967.6;2024-06-23 10:10:00+00
SALE000226;SKU007;Бумага А4 500 листов;Канцтовары;35;13965.0;9114.0;2024-06-23 19:40:00+00
SALE000227;SKU008;Ручки шариковые комплект;Канцтовары;18;4320;1684.8;2024-06-23 11:20:00+00
SALE000228;SKU009;SSD 1TB Kingston;Комплектующие;12;77880;52958.4;2024-06-23 10:20:00+00
SALE000229;SKU010;Оперативная память 16GB DDR4;Комплектующие;10;36005.0;23877.0;2024-06-23 18:10:00+00
SALE000230;SKU011;Роутер TP-Link Archer;Сетевое оборудование;8;26320;16055.2;2024-06-23 18:00:00+00
SALE000231;SKU012;Коммутатор 8 портов;Сетевое оборудование;6;12745.8;7884.0;2024-06-23 19:40:00+00
SALE000232;SKU013;Наушники JBL;Электроника;13;38870;21767.2;2024-06-23 16:00:00+00
SALE000233;SKU014;Веб-камера Full HD;Электроника;7;15330;8278.2;2024-06-23 14:50:00+00
SALE000234;SKU015;Коврик для мыши XL;Аксессуары;17;12758.5;6043.5;2024-06-23 17:00:00+00
SALE000235;SKU001;Беспроводная мышь Logitech;Электроника;26;38740;22469.2;2024-06-24 15:40:00+00
SALE000236;SKU002;Клавиатура механическая Redragon;Электроника;16;61924.8;35112.0;2024-06-24 16:20:00+00
SALE000237;SKU003;Монитор 24 дюйма Samsung;Электроника;8;103920;74822.4;2024-06-24 09:20:00+00
SALE000238;SKU004;USB-C кабель 1м;Аксессуары;60;22698.0;9828.0;2024-06-24 13:40:00+00
SALE000239;SKU005;Power Bank 20000 mAh;Аксессуары;16;39840;22708.8;2024-06-24 18:40:00+00
SALE000240;SKU006;Картридж HP 305;Расходники;18;27189.0;13451.4;2024-06-24 16:40:00+00
SALE000241;SKU007;Бумага А4 500 листов;Канцтовары;38;15960;9895.2;2024-06-24 17:20:00+00
SALE000242;SKU008;Ручки шариковые комплект;Канцтовары;45;10260.0;4212.0;2024-06-24 09:00:00+00
SALE000243;SKU009;SSD 1TB Kingston;Комплектующие;20;129800;88264.0;2024-06-24 11:30:00+00
SALE000244;SKU010;Оперативная память 16GB DDR4;Комплектующие;17;61208.5;40590.9;2024-06-24 16:50:00+00
SALE000245;SKU011;Роутер TP-Link Archer;Сетевое оборудование;36;118440;72248.4;2024-06-24 20:50:00+00
SALE000246;SKU012;Коммутатор 8 портов;Сетевое оборудование;13;26477.1;17082.0;2024-06-24 18:40:00+00
SALE000247;SKU013;Наушники JBL;Электроника;16;44491.2;26790.4;2024-06-24 12:00:00+00
SALE000248;SKU014;Веб-камера Full HD;Электроника;10;21243.0;11826.0;2024-06-24 14:30:00+00
SALE000249;SKU015;Коврик для мыши XL;Аксессуары;16;11755.2;5688.0;2024-06-24 20:00:00+00
