id;product_id;product_name;category;quantity;revenue;cost;sold_at
SALE007073;SKU004;USB-C кабель 1м;Аксессуары;47;18330;7698.6;2025-10-06 18:40:00+00
SALE007074;SKU005;Power Bank 20000 mAh;Аксессуары;25;62250;35482.5;2025-10-06 17:00:00+00
SALE007075;SKU006;Картридж HP 305;Расходники;31;49290;23166.3;2025-10-06 09:20:00+00
SALE007076;SKU007;Бумага А4 500 листов;Канцтовары;69;28110.6;17967.6;2025-10-06 16:10:00+00
SALE007077;SKU008;Ручки шариковые комплект;Канцтовары;41;9544.8;3837.6;2025-10-06 11:00:00+00
SALE007078;SKU009;SSD 1TB Kingston;Комплектующие;13;84370;57371.6;2025-10-06 18:50:00+00
SALE007079;SKU010;Оперативная память 16GB DDR4;Комплектующие;18;68220;42978.6;2025-10-06 16:00:00+00
SALE007080;SKU011;Роутер TP-Link Archer;Сетевое оборудование;18;56259.0;36124.2;2025-10-06 15:10:00+00
SALE007081;SKU012;Коммутатор 8 портов;Сетевое оборудование;13;27046.5;17082.0;2025-10-06 12:20:00+00
SALE007082;SKU013;Наушники JBL;Электроника;12;33368.4;20092.8;2025-10-06 09:20:00+00
SALE007083;SKU014;Веб-камера Full HD;Электроника;11;24090;13008.6;2025-10-06 15:20:00+00
SALE007084;SKU015;Коврик для мыши XL;Аксессуары;23;16898.1;8176.5;2025-10-06 13:00:00+00
SALE007085;SKU001;Беспроводная мышь Logitech;Электроника;31;46190;26790.2;2025-10-07 10:00:00+00
SALE007086;SKU002;Клавиатура механическая Redragon;Электроника;24;90972.0;52668.0;2025-10-07 12:20:00+00
SALE007087;SKU004;USB-C кабель 1м;Аксессуары;78;29507.4;12776.4;2025-10-07 15:00:00+00
SALE007088;SKU005;Power Bank 20000 mAh;Аксессуары;16;39840;22708.8;2025-10-07 12:20:00+00
SALE007089;SKU006;Картридж HP 305;Расходники;38;57399.0;28397.4;2025-10-07 15:00:00+00
SALE007090;SKU007;Бумага А4 500 листов;Канцтовары;53;20701.8;13801.2;2025-10-07 17:50:00+00
SALE007091;SKU008;Ручки шариковые комплект;Канцтовары;59;13168.8;5522.4;2025-10-07 16:40:00+00
SALE007092;SKU009;SSD 1TB Kingston;Комплектующие;15;97350;66198.0;2025-10-07 10:50:00+00
SALE007093;SKU010;Оперативная память 16GB DDR4;Комплектующие;36;132346.8;85957.2;2025-10-07 14:40:00+00
SALE007094;SKU011;Роутер TP-Link Archer;Сетевое оборудование;10;31255.0;20069.0;2025-10-07 19:00:00+00
SALE007095;SKU012;Коммутатор 8 портов;Сетевое оборудование;6;13140;7884.0;2025-10-07 14:30:00+00
SALE007096;SKU013;Наушники JBL;Электроника;20;56810.0;33488.0;2025-10-07 09:40:00+00
SALE007097;SKU014;Веб-камера Full HD;Электроника;8;17520;9460.8;2025-10-07 13:30:00+00
SALE007098;SKU015;Коврик для мыши XL;Аксессуары;20;15010.0;7110.0;2025-10-07 18:00:00+00
SALE007099;SKU001;Беспроводная мышь Logitech;Электроника;39;55204.5;33703.8;2025-10-08 12:30:00+00
SALE007100;SKU002;Клавиатура механическая Redragon;Электроника;11;43890;24139.5;2025-10-08 15:50:00+00
SALE007101;SKU003;Монитор 24 дюйма Samsung;Электроника;8;100802.4;74822.4;2025-10-08 20:50:00+00
SALE007102;SKU004;USB-C кабель 1м;Аксессуары;57;22230;9336.6;2025-10-08 20:30:00+00
SALE007103;SKU005;Power Bank 20000 mAh;Аксессуары;18;42579.0;25547.4;2025-10-08 17:50:00+00
SALE007104;SKU006;Картридж HP 305;Расходники;17;27030;12704.1;2025-10-08 13:20:00+00
SALE007105;SKU007;Бумага А4 500 листов;Канцтовары;85;34629.0;22134.0;2025-10-08 14:20:00+00
SALE007106;SKU008;Ручки шариковые комплект;Канцтовары;22;5016.0;2059.2;2025-10-08 10:40:00+00
SALE007107;SKU009;SSD 1TB Kingston;Комплектующие;16;100724.8;70611.2;2025-10-08 16:40:00+00
SALE007108;SKU010;Оперативная память 16GB DDR4;Комплектующие;16;60640;38203.2;2025-10-08 20:00:00+00
SALE007109;SKU011;Роутер TP-Link Archer;Сетевое оборудование;12;36716.4;24082.8;2025-10-08 17:20:00+00
SALE007110;SKU012;Коммутатор 8 портов;Сетевое оборудование;17;37230;22338.0;2025-10-08 13:00:00+00
SALE007111;SKU013;Наушники JBL;Электроника;12;35880;20092.8;2025-10-08 16:10:00+00
SALE007112;SKU014;Веб-камера Full HD;Электроника;9;19710;10643.4;2025-10-08 12:00:00+00
SALE007113;SKU015;Коврик для мыши XL;Аксессуары;25;19157.5;8887.5;2025-10-08 19:40:00+00
SALE007114;SKU001;Беспроводная мышь Logitech;Электроника;40;56620.0;34568.0;2025-10-09 15:00:00+00
SALE007115;SKU002;Клавиатура механическая Redragon;Электроника;25;94762.5;54862.5;2025-10-09 09:40:00+00
SALE007116;SKU003;Монитор 24 дюйма Samsung;Электроника;11;132887.7;102880.8;2025-10-09 19:40:00+00
SALE007117;SKU004;USB-C кабель 1м;Аксессуары;53;20670;8681.4;2025-10-09 10:00:00+00
SALE007118;SKU005;Power Bank 20000 mAh;Аксессуары;26;62797.8;36901.8;2025-10-09 20:10:00+00
SALE007119;SKU006;Картридж HP 305;Расходники;35;51754.5;26155.5;2025-10-09 18:00:00+00
SALE007120;SKU007;Бумага А4 500 листов;Канцтовары;61;23826.6;15884.4;2025-10-09 14:20:00+00
SALE007121;SKU008;Ручки шариковые комплект;Канцтовары;36;8380.8;3369.6;2025-10-09 19:10:00+00
SALE007122;SKU009;SSD 1TB Kingston;Комплектующие;15;97350;66198.0;2025-10-09 09:10:00+00
SALE007123;SKU010;Оперативная память 16GB DDR4;Комплектующие;13;46806.5;31040.1;2025-10-09 20:00:00+00
SALE007124;SKU011;Роутер TP-Link Archer;Сетевое оборудование;10;32900;20069.0;2025-10-09 19:30:00+00
SALE007125;SKU012;Коммутатор 8 портов;Сетевое оборудование;17;37230;22338.0;2025-10-09 19:10:00+00
SALE007126;SKU013;Наушники JBL;Электроника;9;25564.5;15069.6;2025-10-09 12:10:00+00
SALE007127;SKU014;Веб-камера Full HD;Электроника;11;23367.3;13008.6;2025-10-09 18:20:00+00
SALE007128;SKU015;Коврик для мыши XL;Аксессуары;32;25280;11376.0;2025-10-09 11:20:00+00
SALE007129;SKU001;Беспроводная мышь Logitech;Электроника;26;36803.0;22469.2;2025-10-10 20:00:00+00
SALE007130;SKU002;Клавиатура механическая Redragon;Электроника;23;85346.1;50473.5;2025-10-10 13:30:00+00
SALE007131;SKU003;Монитор 24 дюйма Samsung;Электроника;8;103920;74822.4;2025-10-10 10:50:00+00
SALE007132;SKU004;USB-C кабель 1м;Аксессуары;69;26910;11302.2;2025-10-10 13:30:00+00
SALE007133;SKU005;Power Bank 20000 mAh;Аксессуары;17;42330;24128.1;2025-10-10 15:20:00+00
SALE007134;SKU006;Картридж HP 305;Расходники;11;17490;8220.3;2025-10-10 14:00:00+00
SALE007135;SKU007;Бумага А4 500 листов;Канцтовары;48;20160;12499.2;2025-10-10 13:20:00+00
SALE007136;SKU008;Ручки шариковые комплект;Канцтовары;73;17520;6832.8;2025-10-10 16:30:00+00
SALE007137;SKU010;Оперативная память 16GB DDR4;Комплектующие;15;56850;35815.5;2025-10-10 16:30:00+00
SALE007138;SKU011;Роутер TP-Link Archer;Сетевое оборудование;16;51060.8;32110.4;2025-10-10 16:50:00+00
SALE007139;SKU012;Коммутатор 8 портов;Сетевое оборудование;14;28513.8;18396.0;2025-10-10 09:50:00+00
SALE007140;SKU013;Наушники JBL;Электроника;21;62790;35162.4;2025-10-10 15:10:00+00
SALE007141;SKU014;Веб-камера Full HD;Электроника;5;10950;5913.0;2025-10-10 10:20:00+00
SALE007142;SKU015;Коврик для мыши XL;Аксессуары;22;17380;7821.0;2025-10-10 19:10:00+00
SALE007143;SKU001;Беспроводная мышь Logitech;Электроника;23;34270;19876.6;2025-10-11 17:50:00+00
SALE007144;SKU002;Клавиатура механическая Redragon;Электроника;15;59850;32917.5;2025-10-11 10:50:00+00
SALE007145;SKU003;Монитор 24 дюйма Samsung;Электроника;3;36242.1;28058.4;2025-10-11 14:40:00+00
SALE007146;SKU004;USB-C кабель 1м;Аксессуары;32;11606.4;5241.6;2025-10-11 14:20:00+00
SALE007147;SKU005;Power Bank 20000 mAh;Аксессуары;19;45890.7;26966.7;2025-10-11 14:20:00+00
SALE007148;SKU006;Картридж HP 305;Расходники;14;22260;10462.2;2025-10-11 20:30:00+00
SALE007149;SKU007;Бумага А4 500 листов;Канцтовары;105;42777.0;27342.0;2025-10-11 17:10:00+00
SALE007150;SKU008;Ручки шариковые комплект;Канцтовары;36;8640;3369.6;2025-10-11 17:00:00+00
SALE007151;SKU009;SSD 1TB Kingston;Комплектующие;6;36214.2;26479.2;2025-10-11 14:20:00+00
SALE007152;SKU010;Оперативная память 16GB DDR4;Комплектующие;9;31722.3;21489.3;2025-10-11 19:10:00+00
SALE007153;SKU011;Роутер TP-Link Archer;Сетевое оборудование;9;27537.3;18062.1;2025-10-11 20:00:00+00
SALE007154;SKU012;Коммутатор 8 портов;Сетевое оборудование;9;19118.7;11826.0;2025-10-11 18:50:00+00
SALE007155;SKU013;Наушники JBL;Электроника;8;22724.0;13395.2;2025-10-11 16:10:00+00
SALE007156;SKU014;Веб-камера Full HD;Электроника;8;17520;9460.8;2025-10-11 15:10:00+00
SALE007157;SKU015;Коврик для мыши XL;Аксессуары;19;15010;6754.5;2025-10-11 15:40:00+00
SALE007158;SKU001;Беспроводная мышь Logitech;Электроника;25;35387.5;21605.0;2025-10-12 20:00:00+00
SALE007159;SKU002;Клавиатура механическая Redragon;Электроника;17;64438.5;37306.5;2025-10-12 12:00:00+00
SALE007160;SKU003;Монитор 24 дюйма Samsung;Электроника;7;84564.9;65469.6;2025-10-12 14:40:00+00
SALE007161;SKU004;USB-C кабель 1м;Аксессуары;40;15600;6552.0;2025-10-12 10:10:00+00
SALE007162;SKU005;Power Bank 20000 mAh;Аксессуары;24;55576.8;34063.2;2025-10-12 09:40:00+00
SALE007163;SKU006;Картридж HP 305;Расходники;26;39273.0;19429.8;2025-10-12 17:00:00+00
SALE007164;SKU007;Бумага А4 500 листов;Канцтовары;35;14700;9114.0;2025-10-12 14:50:00+00
SALE007165;SKU008;Ручки шариковые комплект;Канцтовары;34;8160;3182.4;2025-10-12 10:50:00+00
SALE007166;SKU009;SSD 1TB Kingston;Комплектующие;9;58410;39718.8;2025-10-12 17:30:00+00
SALE007167;SKU010;Оперативная память 16GB DDR4;Комплектующие;11;41690;26264.7;2025-10-12 20:30:00+00
SALE007168;SKU011;Роутер TP-Link Archer;Сетевое оборудование;11;36190;22075.9;2025-10-12 11:30:00+00
SALE007169;SKU012;Коммутатор 8 портов;Сетевое оборудование;3;6570;3942.0;2025-10-12 10:00:00+00
SALE007170;SKU013;Наушники JBL;Электроника;17;50830;28464.8;2025-10-12 12:30:00+00
SALE007171;SKU014;Веб-камера Full HD;Электроника;8;16644.0;9460.8;2025-10-12 15:50:00+00
SALE007172;SKU015;Коврик для мыши XL;Аксессуары;18;13793.4;6399.0;2025-10-12 17:10:00+00
SALE007173;SKU001;Беспроводная мышь Logitech;Электроника;23;34270;19876.6;2025-10-13 14:20:00+00
SALE007174;SKU002;Клавиатура механическая Redragon;Электроника;18;66792.6;39501.0;2025-10-13 18:10:00+00
SALE007175;SKU003;Монитор 24 дюйма Samsung;Электроника;8;100802.4;74822.4;2025-10-13 16:00:00+00
SALE007176;SKU004;USB-C кабель 1м;Аксессуары;49;17772.3;8026.2;2025-10-13 20:50:00+00
SALE007177;SKU005;Power Bank 20000 mAh;Аксессуары;25;62250;35482.5;2025-10-13 13:50:00+00
SALE007178;SKU006;Картридж HP 305;Расходники;49;75572.7;36617.7;2025-10-13 10:00:00+00
SALE007179;SKU007;Бумага А4 500 листов;Канцтовары;53;21147.0;13801.2;2025-10-13 16:10:00+00
SALE007180;SKU008;Ручки шариковые комплект;Канцтовары;32;7296.0;2995.2;2025-10-13 20:30:00+00
SALE007181;SKU009;SSD 1TB Kingston;Комплектующие;18;108642.6;79437.6;2025-10-13 10:00:00+00
SALE007182;SKU010;Оперативная память 16GB DDR4;Комплектующие;26;91642.2;62080.2;2025-10-13 16:10:00+00
SALE007183;SKU011;Роутер TP-Link Archer;Сетевое оборудование;11;36190;22075.9;2025-10-13 16:50:00+00
SALE007184;SKU012;Коммутатор 8 портов;Сетевое оборудование;21;44610.3;27594.0;2025-10-13 11:40:00+00
SALE007185;SKU013;Наушники JBL;Электроника;23;63956.1;38511.2;2025-10-13 20:50:00+00
SALE007186;SKU014;Веб-камера Full HD;Электроника;18;36660.6;21286.8;2025-10-13 20:50:00+00
SALE007187;SKU015;Коврик для мыши XL;Аксессуары;27;19836.9;9598.5;2025-10-13 19:50:00+00
SALE007188;SKU001;Беспроводная мышь Logitech;Электроника;24;35760;20740.8;2025-10-14 09:10:00+00
SALE007189;SKU002;Клавиатура механическая Redragon;Электроника;23;91770;50473.5;2025-10-14 11:10:00+00
SALE007190;SKU004;USB-C кабель 1м;Аксессуары;54;20428.2;8845.2;2025-10-14 09:40:00+00
SALE007191;SKU005;Power Bank 20000 mAh;Аксессуары;26;64740;36901.8;2025-10-14 10:20:00+00
SALE007192;SKU006;Картридж HP 305;Расходники;31;47811.3;23166.3;2025-10-14 14:40:00+00
SALE007193;SKU007;Бумага А4 500 листов;Канцтовары;52;21184.8;13540.8;2025-10-14 15:20:00+00
SALE007194;SKU008;Ручки шариковые комплект;Канцтовары;33;7365.6;3088.8;2025-10-14 17:20:00+00
SALE007195;SKU009;SSD 1TB Kingston;Комплектующие;14;90860;61784.8;2025-10-14 12:20:00+00
SALE007196;SKU010;Оперативная память 16GB DDR4;Комплектующие;19;72010;45366.3;2025-10-14 11:50:00+00
SALE007197;SKU011;Роутер TP-Link Archer;Сетевое оборудование;12;39480;24082.8;2025-10-14 13:00:00+00
SALE007198;SKU012;Коммутатор 8 портов;Сетевое оборудование;8;16293.6;10512.0;2025-10-14 14:30:00+00
SALE007199;SKU013;Наушники JBL;Электроника;16;44491.2;26790.4;2025-10-14 20:50:00+00
SALE007200;SKU014;Веб-камера Full HD;Электроника;10;21900;11826.0;2025-10-14 11:50:00+00
SALE007201;SKU015;Коврик для мыши XL;Аксессуары;104;82160;36972.0;2025-10-14 16:20:00+00
SALE007202;SKU001;Беспроводная мышь Logitech;Электроника;26;38740;22469.2;2025-10-15 09:30:00+00
SALE007203;SKU002;Клавиатура механическая Redragon;Электроника;11;40817.7;24139.5;2025-10-15 19:50:00+00
SALE007204;SKU003;Монитор 24 дюйма Samsung;Электроника;10;129900;93528.0;2025-10-15 19:50:00+00
SALE007205;SKU004;USB-C кабель 1м;Аксессуары;57;21563.1;9336.6;2025-10-15 15:20:00+00
SALE007206;SKU005;Power Bank 20000 mAh;Аксессуары;31;74874.3;43998.3;2025-10-15 11:50:00+00
SALE007207;SKU006;Картридж HP 305;Расходники;29;46110;21671.7;2025-10-15 13:40:00+00
SALE007208;SKU007;Бумага А4 500 листов;Канцтовары;57;23221.8;14842.8;2025-10-15 18:50:00+00
SALE007209;SKU008;Ручки шариковые комплект;Канцтовары;33;7920;3088.8;2025-10-15 17:30:00+00
SALE007210;SKU010;Оперативная память 16GB DDR4;Комплектующие;16;60640;38203.2;2025-10-15 20:50:00+00
SALE007211;SKU011;Роутер TP-Link Archer;Сетевое оборудование;18;59220;36124.2;2025-10-15 13:30:00+00
SALE007212;SKU012;Коммутатор 8 портов;Сетевое оборудование;24;48880.8;31536.0;2025-10-15 17:00:00+00
SALE007213;SKU013;Наушники JBL;Электроника;13;36926.5;21767.2;2025-10-15 13:10:00+00
SALE007214;SKU014;Веб-камера Full HD;Электроника;9;19710;10643.4;2025-10-15 14:30:00+00
SALE007215;SKU015;Коврик для мыши XL;Аксессуары;22;17380;7821.0;2025-10-15 16:50:00+00
SALE007216;SKU001;Беспроводная мышь Logitech;Электроника;28;38799.6;24197.6;2025-10-16 18:30:00+00
SALE007217;SKU002;Клавиатура механическая Redragon;Электроника;11;42573.3;24139.5;2025-10-16 11:50:00+00
SALE007218;SKU003;Монитор 24 дюйма Samsung;Электроника;8;96645.6;74822.4;2025-10-16 18:40:00+00
SALE007219;SKU004;USB-C кабель 1м;Аксессуары;81;30642.3;13267.8;2025-10-16 18:30:00+00
SALE007220;SKU005;Power Bank 20000 mAh;Аксессуары;15;34735.5;21289.5;2025-10-16 17:10:00+00
SALE007221;SKU006;Картридж HP 305;Расходники;36;54378.0;26902.8;2025-10-16 15:20:00+00
SALE007222;SKU007;Бумага А4 500 листов;Канцтовары;50;19950.0;13020.0;2025-10-16 16:20:00+00
SALE007223;SKU008;Ручки шариковые комплект;Канцтовары;42;10080;3931.2;2025-10-16 17:50:00+00
SALE007224;SKU009;SSD 1TB Kingston;Комплектующие;10;64900;44132.0;2025-10-16 13:20:00+00
SALE007225;SKU010;Оперативная память 16GB DDR4;Комплектующие;27;102330;64467.9;2025-10-16 11:00:00+00
SALE007226;SKU011;Роутер TP-Link Archer;Сетевое оборудование;10;31255.0;20069.0;2025-10-16 19:10:00+00
SALE007227;SKU012;Коммутатор 8 портов;Сетевое оборудование;11;24090;14454.0;2025-10-16 17:00:00+00
SALE007228;SKU013;Наушники JBL;Электроника;23;68770;38511.2;2025-10-16 15:50:00+00
SALE007229;SKU014;Веб-камера Full HD;Электроника;18;39420;21286.8;2025-10-16 12:20:00+00
SALE007230;SKU015;Коврик для мыши XL;Аксессуары;20;15800;7110.0;2025-10-16 16:50:00+00
SALE007231;SKU001;Беспроводная мышь Logitech;Электроника;19;26328.3;16419.8;2025-10-17 12:10:00+00
SALE007232;SKU002;Клавиатура механическая Redragon;Электроника;28;111720;61446.0;2025-10-17 15:50:00+00
SALE007233;SKU003;Монитор 24 дюйма Samsung;Электроника;8;103920;74822.4;2025-10-17 11:00:00+00
SALE007234;SKU004;USB-C кабель 1м;Аксессуары;85;33150;13923.0;2025-10-17 16:20:00+00
SALE007235;SKU005;Power Bank 20000 mAh;Аксессуары;12;28386.0;17031.6;2025-10-17 13:50:00+00
SALE007236;SKU006;Картридж HP 305;Расходники;31;49290;23166.3;2025-10-17 10:10:00+00
SALE007237;SKU007;Бумага А4 500 листов;Канцтовары;78;32760;20311.2;2025-10-17 09:00:00+00
SALE007238;SKU008;Ручки шариковые комплект;Канцтовары;21;5040;1965.6;2025-10-17 10:20:00+00
SALE007239;SKU010;Оперативная память 16GB DDR4;Комплектующие;16;60640;38203.2;2025-10-17 14:30:00+00
SALE007240;SKU011;Роутер TP-Link Archer;Сетевое оборудование;14;42835.8;28096.6;2025-10-17 19:40:00+00
SALE007241;SKU012;Коммутатор 8 портов;Сетевое оборудование;15;31864.5;19710.0;2025-10-17 13:30:00+00
SALE007242;SKU013;Наушники JBL;Электроника;18;52205.4;30139.2;2025-10-17 20:50:00+00
SALE007243;SKU014;Веб-камера Full HD;Электроника;10;21900;11826.0;2025-10-17 12:40:00+00
SALE007244;SKU015;Коврик для мыши XL;Аксессуары;15;11257.5;5332.5;2025-10-17 19:40:00+00
SALE007245;SKU001;Беспроводная мышь Logitech;Электроника;12;16986.0;10370.4;2025-10-18 10:30:00+00
SALE007246;SKU002;Клавиатура механическая Redragon;Электроника;20;79800;43890.0;2025-10-18 20:50:00+00
SALE007247;SKU003;Монитор 24 дюйма Samsung;Электроника;7;88202.1;65469.6;2025-10-18 13:40:00+00
SALE007248;SKU004;USB-C кабель 1м;Аксессуары;37;13997.1;6060.6;2025-10-18 19:20:00+00
SALE007249;SKU005;Power Bank 20000 mAh;Аксессуары;18;41682.6;25547.4;2025-10-18 17:00:00+00
