id;product_id;product_name;category;quantity;revenue;cost;sold_at
SALE003068;SKU009;SSD 1TB Kingston;Комплектующие;9;56657.7;39718.8;2025-01-03 16:30:00+00
SALE003069;SKU010;Оперативная память 16GB DDR4;Комплектующие;14;53060;33427.8;2025-01-03 15:30:00+00
SALE003070;SKU011;Роутер TP-Link Archer;Сетевое оборудование;7;21878.5;14048.3;2025-01-03 14:10:00+00
SALE003071;SKU012;Коммутатор 8 портов;Сетевое оборудование;11;24090;14454.0;2025-01-03 19:30:00+00
SALE003072;SKU013;Наушники JBL;Электроника;20;58006.0;33488.0;2025-01-03 13:00:00+00
SALE003073;SKU014;Веб-камера Full HD;Электроника;15;31864.5;17739.0;2025-01-03 16:30:00+00
SALE003074;SKU015;Коврик для мыши XL;Аксессуары;35;27650;12442.5;2025-01-03 09:00:00+00
SALE003075;SKU001;Беспроводная мышь Logitech;Электроника;13;18788.9;11234.6;2025-01-04 13:30:00+00
SALE003076;SKU002;Клавиатура механическая Redragon;Электроника;10;39900;21945.0;2025-01-04 18:30:00+00
SALE003077;SKU004;USB-C кабель 1м;Аксессуары;35;12694.5;5733.0;2025-01-04 13:40:00+00
SALE003078;SKU005;Power Bank 20000 mAh;Аксессуары;10;23655.0;14193.0;2025-01-04 15:00:00+00
SALE003079;SKU006;Картридж HP 305;Расходники;18;27189.0;13451.4;2025-01-04 20:50:00+00
SALE003080;SKU007;Бумага А4 500 листов;Канцтовары;60;25200;15624.0;2025-01-04 20:10:00+00
SALE003081;SKU008;Ручки шариковые комплект;Канцтовары;17;3876.0;1591.2;2025-01-04 19:00:00+00
SALE003082;SKU009;SSD 1TB Kingston;Комплектующие;14;90860;61784.8;2025-01-04 12:20:00+00
SALE003083;SKU010;Оперативная память 16GB DDR4;Комплектующие;10;37900;23877.0;2025-01-04 12:40:00+00
SALE003084;SKU011;Роутер TP-Link Archer;Сетевое оборудование;7;21417.9;14048.3;2025-01-04 11:20:00+00
SALE003085;SKU012;Коммутатор 8 портов;Сетевое оборудование;3;6241.5;3942.0;2025-01-04 17:10:00+00
SALE003086;SKU013;Наушники JBL;Электроника;9;26910;15069.6;2025-01-04 14:50:00+00
SALE003087;SKU014;Веб-камера Full HD;Электроника;6;13140;7095.6;2025-01-04 20:10:00+00
SALE003088;SKU015;Коврик для мыши XL;Аксессуары;16;12260.8;5688.0;2025-01-04 13:30:00+00
SALE003089;SKU001;Беспроводная мышь Logitech;Электроника;25;37250;21605.0;2025-01-05 19:20:00+00
SALE003090;SKU002;Клавиатура механическая Redragon;Электроника;9;34114.5;19750.5;2025-01-05 15:10:00+00
SALE003091;SKU003;Монитор 24 дюйма Samsung;Электроника;7;90930;65469.6;2025-01-05 15:00:00+00
SALE003092;SKU004;USB-C кабель 1м;Аксессуары;17;6630;2784.6;2025-01-05 15:00:00+00
SALE003093;SKU005;Power Bank 20000 mAh;Аксессуары;10;23157.0;14193.0;2025-01-05 16:50:00+00
SALE003094;SKU006;Картридж HP 305;Расходники;27;39924.9;20177.1;2025-01-05 17:30:00+00
SALE003095;SKU007;Бумага А4 500 листов;Канцтовары;24;10080;6249.6;2025-01-05 13:30:00+00
SALE003096;SKU008;Ручки шариковые комплект;Канцтовары;24;5472.0;2246.4;2025-01-05 16:20:00+00
SALE003097;SKU009;SSD 1TB Kingston;Комплектующие;8;51920;35305.6;2025-01-05 15:30:00+00
SALE003098;SKU010;Оперативная память 16GB DDR4;Комплектующие;8;30320;19101.6;2025-01-05 13:20:00+00
SALE003099;SKU011;Роутер TP-Link Archer;Сетевое оборудование;6;19740;12041.4;2025-01-05 12:40:00+00
SALE003100;SKU012;Коммутатор 8 портов;Сетевое оборудование;6;12483.0;7884.0;2025-01-05 12:20:00+00
SALE003101;SKU013;Наушники JBL;Электроника;11;31245.5;18418.4;2025-01-05 13:20:00+00
SALE003102;SKU014;Веб-камера Full HD;Электроника;5;10950;5913.0;2025-01-05 11:00:00+00
SALE003103;SKU015;Коврик для мыши XL;Аксессуары;15;11850;5332.5;2025-01-05 18:20:00+00
SALE003104;SKU001;Беспроводная мышь Logitech;Электроника;24;35760;20740.8;2025-01-06 18:30:00+00
SALE003105;SKU002;Клавиатура механическая Redragon;Электроника;13;49276.5;28528.5;2025-01-06 16:10:00+00
SALE003106;SKU003;Монитор 24 дюйма Samsung;Электроника;8;103920;74822.4;2025-01-06 14:30:00+00
SALE003107;SKU004;USB-C кабель 1м;Аксессуары;54;21060;8845.2;2025-01-06 15:50:00+00
SALE003108;SKU005;Power Bank 20000 mAh;Аксессуары;12;29880;17031.6;2025-01-06 18:20:00+00
SALE003109;SKU006;Картридж HP 305;Расходники;26;41340;19429.8;2025-01-06 18:50:00+00
SALE003110;SKU007;Бумага А4 500 листов;Канцтовары;59;23541.0;15363.6;2025-01-06 13:20:00+00
SALE003111;SKU008;Ручки шариковые комплект;Канцтовары;52;11856.0;4867.2;2025-01-06 13:40:00+00
SALE003112;SKU010;Оперативная память 16GB DDR4;Комплектующие;16;57608.0;38203.2;2025-01-06 15:30:00+00
SALE003113;SKU011;Роутер TP-Link Archer;Сетевое оборудование;10;31913.0;20069.0;2025-01-06 20:20:00+00
SALE003114;SKU012;Коммутатор 8 портов;Сетевое оборудование;9;18330.3;11826.0;2025-01-06 11:40:00+00
SALE003115;SKU013;Наушники JBL;Электроника;9;26910;15069.6;2025-01-06 10:40:00+00
SALE003116;SKU014;Веб-камера Full HD;Электроника;6;13140;7095.6;2025-01-06 15:00:00+00
SALE003117;SKU015;Коврик для мыши XL;Аксессуары;23;18170;8176.5;2025-01-06 16:30:00+00
SALE003118;SKU001;Беспроводная мышь Logitech;Электроника;21;31290;18148.2;2025-01-07 16:10:00+00
SALE003119;SKU002;Клавиатура механическая Redragon;Электроника;12;44528.4;26334.0;2025-01-07 19:00:00+00
SALE003120;SKU003;Монитор 24 дюйма Samsung;Электроника;6;74043.0;56116.8;2025-01-07 11:20:00+00
SALE003121;SKU004;USB-C кабель 1м;Аксессуары;53;20670;8681.4;2025-01-07 12:10:00+00
SALE003122;SKU005;Power Bank 20000 mAh;Аксессуары;11;27390;15612.3;2025-01-07 16:40:00+00
SALE003123;SKU006;Картридж HP 305;Расходники;29;42882.3;21671.7;2025-01-07 18:00:00+00
SALE003124;SKU007;Бумага А4 500 листов;Канцтовары;56;21873.6;14582.4;2025-01-07 17:50:00+00
SALE003125;SKU008;Ручки шариковые комплект;Канцтовары;36;8380.8;3369.6;2025-01-07 18:20:00+00
SALE003126;SKU009;SSD 1TB Kingston;Комплектующие;13;84370;57371.6;2025-01-07 14:10:00+00
SALE003127;SKU010;Оперативная память 16GB DDR4;Комплектующие;14;49345.8;33427.8;2025-01-07 09:30:00+00
SALE003128;SKU011;Роутер TP-Link Archer;Сетевое оборудование;12;37506.0;24082.8;2025-01-07 10:20:00+00
SALE003129;SKU012;Коммутатор 8 портов;Сетевое оборудование;6;12220.2;7884.0;2025-01-07 19:30:00+00
SALE003130;SKU013;Наушники JBL;Электроника;15;43504.5;25116.0;2025-01-07 12:40:00+00
SALE003131;SKU014;Веб-камера Full HD;Электроника;6;13140;7095.6;2025-01-07 11:00:00+00
SALE003132;SKU015;Коврик для мыши XL;Аксессуары;28;22120;9954.0;2025-01-07 17:40:00+00
SALE003133;SKU001;Беспроводная мышь Logitech;Электроника;33;49170;28518.6;2025-01-08 17:10:00+00
SALE003134;SKU002;Клавиатура механическая Redragon;Электроника;9;34114.5;19750.5;2025-01-08 09:00:00+00
SALE003135;SKU003;Монитор 24 дюйма Samsung;Электроника;3;37021.5;28058.4;2025-01-08 18:10:00+00
SALE003136;SKU004;USB-C кабель 1м;Аксессуары;42;16380;6879.6;2025-01-08 18:30:00+00
SALE003137;SKU005;Power Bank 20000 mAh;Аксессуары;19;44944.5;26966.7;2025-01-08 18:30:00+00
SALE003138;SKU006;Картридж HP 305;Расходники;23;35472.9;17187.9;2025-01-08 16:10:00+00
SALE003139;SKU007;Бумага А4 500 листов;Канцтовары;62;26040;16144.8;2025-01-08 14:20:00+00
SALE003140;SKU008;Ручки шариковые комплект;Канцтовары;22;5280;2059.2;2025-01-08 16:50:00+00
SALE003141;SKU009;SSD 1TB Kingston;Комплектующие;11;66392.7;48545.2;2025-01-08 12:40:00+00
SALE003142;SKU010;Оперативная память 16GB DDR4;Комплектующие;5;18950;11938.5;2025-01-08 14:40:00+00
SALE003143;SKU011;Роутер TP-Link Archer;Сетевое оборудование;16;52640;32110.4;2025-01-08 19:50:00+00
SALE003144;SKU012;Коммутатор 8 портов;Сетевое оборудование;8;16293.6;10512.0;2025-01-08 14:00:00+00
SALE003145;SKU013;Наушники JBL;Электроника;8;22724.0;13395.2;2025-01-08 18:00:00+00
SALE003146;SKU014;Веб-камера Full HD;Электроника;14;29740.2;16556.4;2025-01-08 18:30:00+00
SALE003147;SKU015;Коврик для мыши XL;Аксессуары;21;15428.7;7465.5;2025-01-08 13:20:00+00
SALE003148;SKU001;Беспроводная мышь Logitech;Электроника;20;28906.0;17284.0;2025-01-09 18:20:00+00
SALE003149;SKU002;Клавиатура механическая Redragon;Электроника;7;27930;15361.5;2025-01-09 10:30:00+00
SALE003150;SKU004;USB-C кабель 1м;Аксессуары;44;17160;7207.2;2025-01-09 18:30:00+00
SALE003151;SKU005;Power Bank 20000 mAh;Аксессуары;17;39366.9;24128.1;2025-01-09 16:10:00+00
SALE003152;SKU006;Картридж HP 305;Расходники;17;25137.9;12704.1;2025-01-09 12:50:00+00
SALE003153;SKU007;Бумага А4 500 листов;Канцтовары;20;7812.0;5208.0;2025-01-09 13:50:00+00
SALE003154;SKU008;Ручки шариковые комплект;Канцтовары;25;5580.0;2340.0;2025-01-09 14:00:00+00
SALE003155;SKU009;SSD 1TB Kingston;Комплектующие;9;56657.7;39718.8;2025-01-09 12:20:00+00
SALE003156;SKU010;Оперативная память 16GB DDR4;Комплектующие;11;41690;26264.7;2025-01-09 15:10:00+00
SALE003157;SKU011;Роутер TP-Link Archer;Сетевое оборудование;12;39480;24082.8;2025-01-09 19:30:00+00
SALE003158;SKU012;Коммутатор 8 портов;Сетевое оборудование;7;14563.5;9198.0;2025-01-09 17:00:00+00
SALE003159;SKU013;Наушники JBL;Электроника;11;32890;18418.4;2025-01-09 20:40:00+00
SALE003160;SKU014;Веб-камера Full HD;Электроника;7;14870.1;8278.2;2025-01-09 13:00:00+00
SALE003161;SKU015;Коврик для мыши XL;Аксессуары;27;21330;9598.5;2025-01-09 19:50:00+00
SALE003162;SKU001;Беспроводная мышь Logitech;Электроника;26;37577.8;22469.2;2025-01-10 20:10:00+00
SALE003163;SKU002;Клавиатура механическая Redragon;Электроника;13;50313.9;28528.5;2025-01-10 15:00:00+00
SALE003164;SKU004;USB-C кабель 1м;Аксессуары;22;8580;3603.6;2025-01-10 13:40:00+00
SALE003165;SKU005;Power Bank 20000 mAh;Аксессуары;19;45890.7;26966.7;2025-01-10 17:10:00+00
SALE003166;SKU006;Картридж HP 305;Расходники;44;69960;32881.2;2025-01-10 10:30:00+00
SALE003167;SKU007;Бумага А4 500 листов;Канцтовары;68;27703.2;17707.2;2025-01-10 10:20:00+00
SALE003168;SKU008;Ручки шариковые комплект;Канцтовары;25;6000;2340.0;2025-01-10 10:30:00+00
SALE003169;SKU009;SSD 1TB Kingston;Комплектующие;11;71390;48545.2;2025-01-10 10:40:00+00
SALE003170;SKU010;Оперативная память 16GB DDR4;Комплектующие;14;53060;33427.8;2025-01-10 10:40:00+00
SALE003171;SKU011;Роутер TP-Link Archer;Сетевое оборудование;10;30597.0;20069.0;2025-01-10 14:20:00+00
SALE003172;SKU012;Коммутатор 8 портов;Сетевое оборудование;6;12220.2;7884.0;2025-01-10 16:30:00+00
SALE003173;SKU013;Наушники JBL;Электроника;15;42607.5;25116.0;2025-01-10 14:00:00+00
SALE003174;SKU014;Веб-камера Full HD;Электроника;8;17520;9460.8;2025-01-10 13:20:00+00
SALE003175;SKU015;Коврик для мыши XL;Аксессуары;24;18012.0;8532.0;2025-01-10 12:40:00+00
SALE003176;SKU001;Беспроводная мышь Logitech;Электроника;15;22350;12963.0;2025-01-11 13:30:00+00
SALE003177;SKU002;Клавиатура механическая Redragon;Электроника;11;43890;24139.5;2025-01-11 11:20:00+00
SALE003178;SKU003;Монитор 24 дюйма Samsung;Электроника;4;49362.0;37411.2;2025-01-11 16:40:00+00
SALE003179;SKU004;USB-C кабель 1м;Аксессуары;34;12597.0;5569.2;2025-01-11 14:20:00+00
SALE003180;SKU005;Power Bank 20000 mAh;Аксессуары;9;22410;12773.7;2025-01-11 17:10:00+00
SALE003181;SKU006;Картридж HP 305;Расходники;14;20701.8;10462.2;2025-01-11 17:30:00+00
SALE003182;SKU007;Бумага А4 500 листов;Канцтовары;32;13440;8332.8;2025-01-11 13:10:00+00
SALE003183;SKU008;Ручки шариковые комплект;Канцтовары;30;6984.0;2808.0;2025-01-11 17:00:00+00
SALE003184;SKU009;SSD 1TB Kingston;Комплектующие;9;55489.5;39718.8;2025-01-11 14:30:00+00
SALE003185;SKU010;Оперативная память 16GB DDR4;Комплектующие;10;35247.0;23877.0;2025-01-11 09:10:00+00
SALE003186;SKU011;Роутер TP-Link Archer;Сетевое оборудование;10;32900;20069.0;2025-01-11 14:20:00+00
SALE003187;SKU012;Коммутатор 8 портов;Сетевое оборудование;7;14563.5;9198.0;2025-01-11 15:20:00+00
SALE003188;SKU013;Наушники JBL;Электроника;8;23920;13395.2;2025-01-11 11:20:00+00
SALE003189;SKU014;Веб-камера Full HD;Электроника;8;17520;9460.8;2025-01-11 10:20:00+00
SALE003190;SKU015;Коврик для мыши XL;Аксессуары;12;9480;4266.0;2025-01-11 09:00:00+00
SALE003191;SKU001;Беспроводная мышь Logitech;Электроника;27;40230;23333.4;2025-01-12 11:10:00+00
SALE003192;SKU002;Клавиатура механическая Redragon;Электроника;16;63840;35112.0;2025-01-12 12:40:00+00
SALE003193;SKU003;Монитор 24 дюйма Samsung;Электроника;2;24161.4;18705.6;2025-01-12 20:40:00+00
SALE003194;SKU004;USB-C кабель 1м;Аксессуары;23;8970;3767.4;2025-01-12 12:40:00+00
SALE003195;SKU005;Power Bank 20000 mAh;Аксессуары;11;27390;15612.3;2025-01-12 12:10:00+00
SALE003196;SKU006;Картридж HP 305;Расходники;17;26219.1;12704.1;2025-01-12 19:20:00+00
SALE003197;SKU007;Бумага А4 500 листов;Канцтовары;25;10500;6510.0;2025-01-12 18:30:00+00
SALE003198;SKU008;Ручки шариковые комплект;Канцтовары;29;6612.0;2714.4;2025-01-12 15:30:00+00
SALE003199;SKU009;SSD 1TB Kingston;Комплектующие;7;44067.1;30892.4;2025-01-12 19:50:00+00
SALE003200;SKU010;Оперативная память 16GB DDR4;Комплектующие;7;26530;16713.9;2025-01-12 19:40:00+00
SALE003201;SKU011;Роутер TP-Link Archer;Сетевое оборудование;8;25530.4;16055.2;2025-01-12 10:20:00+00
SALE003202;SKU012;Коммутатор 8 портов;Сетевое оборудование;9;18724.5;11826.0;2025-01-12 10:20:00+00
SALE003203;SKU013;Наушники JBL;Электроника;8;22245.6;13395.2;2025-01-12 17:00:00+00
SALE003204;SKU014;Веб-камера Full HD;Электроника;8;17520;9460.8;2025-01-12 16:20:00+00
SALE003205;SKU015;Коврик для мыши XL;Аксессуары;11;8429.3;3910.5;2025-01-12 13:30:00+00
SALE003206;SKU001;Беспроводная мышь Logitech;Электроника;26;38740;22469.2;2025-01-13 17:40:00+00
SALE003207;SKU002;Клавиатура механическая Redragon;Электроника;19;72019.5;41695.5;2025-01-13 17:20:00+00
SALE003208;SKU003;Монитор 24 дюйма Samsung;Электроника;4;50401.2;37411.2;2025-01-13 16:40:00+00
SALE003209;SKU004;USB-C кабель 1м;Аксессуары;31;12090;5077.8;2025-01-13 20:50:00+00
SALE003210;SKU005;Power Bank 20000 mAh;Аксессуары;12;27788.4;17031.6;2025-01-13 13:30:00+00
SALE003211;SKU006;Картридж HP 305;Расходники;27;42930;20177.1;2025-01-13 15:50:00+00
SALE003212;SKU007;Бумага А4 500 листов;Канцтовары;50;19530.0;13020.0;2025-01-13 12:40:00+00
SALE003213;SKU008;Ручки шариковые комплект;Канцтовары;48;11520;4492.8;2025-01-13 12:50:00+00
SALE003214;SKU009;SSD 1TB Kingston;Комплектующие;7;45430;30892.4;2025-01-13 09:10:00+00
SALE003215;SKU010;Оперативная память 16GB DDR4;Комплектующие;14;53060;33427.8;2025-01-13 10:20:00+00
SALE003216;SKU011;Роутер TP-Link Archer;Сетевое оборудование;15;46882.5;30103.5;2025-01-13 20:00:00+00
SALE003217;SKU012;Коммутатор 8 портов;Сетевое оборудование;8;17520;10512.0;2025-01-13 13:30:00+00
SALE003218;SKU013;Наушники JBL;Электроника;17;49305.1;28464.8;2025-01-13 15:10:00+00
SALE003219;SKU014;Веб-камера Full HD;Электроника;5;10950;5913.0;2025-01-13 15:50:00+00
SALE003220;SKU015;Коврик для мыши XL;Аксессуары;12;9480;4266.0;2025-01-13 18:00:00+00
SALE003221;SKU001;Беспроводная мышь Logitech;Электроника;25;37250;21605.0;2025-01-14 09:10:00+00
SALE003222;SKU002;Клавиатура механическая Redragon;Электроника;9;33396.3;19750.5;2025-01-14 10:50:00+00
SALE003223;SKU003;Монитор 24 дюйма Samsung;Электроника;3;37021.5;28058.4;2025-01-14 15:30:00+00
SALE003224;SKU004;USB-C кабель 1м;Аксессуары;59;23010;9664.2;2025-01-14 18:00:00+00
SALE003225;SKU005;Power Bank 20000 mAh;Аксессуары;16;37051.2;22708.8;2025-01-14 12:40:00+00
SALE003226;SKU006;Картридж HP 305;Расходники;32;50880;23913.6;2025-01-14 12:10:00+00
SALE003227;SKU007;Бумага А4 500 листов;Канцтовары;54;22680;14061.6;2025-01-14 13:00:00+00
SALE003228;SKU008;Ручки шариковые комплект;Канцтовары;46;11040;4305.6;2025-01-14 20:00:00+00
SALE003229;SKU009;SSD 1TB Kingston;Комплектующие;9;58410;39718.8;2025-01-14 13:40:00+00
SALE003230;SKU010;Оперативная память 16GB DDR4;Комплектующие;14;53060;33427.8;2025-01-14 09:20:00+00
SALE003231;SKU011;Роутер TP-Link Archer;Сетевое оборудование;12;37506.0;24082.8;2025-01-14 09:50:00+00
SALE003232;SKU012;Коммутатор 8 портов;Сетевое оборудование;10;21900;13140.0;2025-01-14 13:40:00+00
SALE003233;SKU013;Наушники JBL;Электроника;13;38870;21767.2;2025-01-14 15:00:00+00
SALE003234;SKU014;Веб-камера Full HD;Электроника;11;23367.3;13008.6;2025-01-14 18:00:00+00
SALE003235;SKU015;Коврик для мыши XL;Аксессуары;14;10285.8;4977.0;2025-01-14 10:30:00+00
SALE003236;SKU001;Беспроводная мышь Logitech;Электроника;33;49170;28518.6;2025-01-15 11:20:00+00
SALE003237;SKU002;Клавиатура механическая Redragon;Электроника;16;60648.0;35112.0;2025-01-15 16:50:00+00
SALE003238;SKU003;Монитор 24 дюйма Samsung;Электроника;6;74043.0;56116.8;2025-01-15 12:30:00+00
SALE003239;SKU004;USB-C кабель 1м;Аксессуары;39;14449.5;6388.2;2025-01-15 10:10:00+00
SALE003240;SKU005;Power Bank 20000 mAh;Аксессуары;38;87996.6;53933.4;2025-01-15 16:20:00+00
SALE003241;SKU006;Картридж HP 305;Расходники;33;52470;24660.9;2025-01-15 11:10:00+00
SALE003242;SKU007;Бумага А4 500 листов;Канцтовары;63;26460;16405.2;2025-01-15 10:50:00+00
SALE003243;SKU008;Ручки шариковые комплект;Канцтовары;32;7680;2995.2;2025-01-15 14:20:00+00
SALE003244;SKU009;SSD 1TB Kingston;Комплектующие;9;58410;39718.8;2025-01-15 10:00:00+00
SALE003245;SKU010;Оперативная память 16GB DDR4;Комплектующие;11;40439.3;26264.7;2025-01-15 18:40:00+00
SALE003246;SKU011;Роутер TP-Link Archer;Сетевое оборудование;8;26320;16055.2;2025-01-15 15:30:00+00
SALE003247;SKU012;Коммутатор 8 портов;Сетевое оборудование;6;13140;7884.0;2025-01-15 14:00:00+00
SALE003248;SKU013;Наушники JBL;Электроника;10;29003.0;16744.0;2025-01-15 16:20:00+00
SALE003249;SKU014;Веб-камера Full HD;Электроника;9;19710;10643.4;2025-01-15 16:50:00+00
SALE003250;SKU015;Коврик для мыши XL;Аксессуары;19;15010;6754.5;2025-01-15 19:20:00+00
