id;product_id;product_name;category;quantity;revenue;cost;sold_at
SALE005060;SKU007;Бумага А4 500 листов;Канцтовары;35;14700;9114.0;2025-05-20 11:40:00+00
SALE005061;SKU008;Ручки шариковые комплект;Канцтовары;29;6751.2;2714.4;2025-05-20 15:40:00+00
SALE005062;SKU009;SSD 1TB Kingston;Комплектующие;8;51920;35305.6;2025-05-20 09:30:00+00
SALE005063;SKU010;Оперативная память 16GB DDR4;Комплектующие;16;56395.2;38203.2;2025-05-20 11:20:00+00
SALE005064;SKU011;Роутер TP-Link Archer;Сетевое оборудование;16;52640;32110.4;2025-05-20 17:10:00+00
SALE005065;SKU012;Коммутатор 8 портов;Сетевое оборудование;15;30550.5;19710.0;2025-05-20 12:30:00+00
SALE005066;SKU013;Наушники JBL;Электроника;14;39767.0;23441.6;2025-05-20 18:20:00+00
SALE005067;SKU014;Веб-камера Full HD;Электроника;6;13140;7095.6;2025-05-20 09:40:00+00
SALE005068;SKU015;Коврик для мыши XL;Аксессуары;24;18012.0;8532.0;2025-05-20 15:50:00+00
SALE005069;SKU001;Беспроводная мышь Logitech;Электроника;19;28310;16419.8;2025-05-21 09:20:00+00
SALE005070;SKU002;Клавиатура механическая Redragon;Электроника;26;103740;57057.0;2025-05-21 14:40:00+00
SALE005071;SKU003;Монитор 24 дюйма Samsung;Электроника;5;64950;46764.0;2025-05-21 18:00:00+00
SALE005072;SKU004;USB-C кабель 1м;Аксессуары;52;18860.4;8517.6;2025-05-21 12:40:00+00
SALE005073;SKU005;Power Bank 20000 mAh;Аксессуары;16;39840;22708.8;2025-05-21 17:30:00+00
SALE005074;SKU006;Картридж HP 305;Расходники;25;37762.5;18682.5;2025-05-21 15:30:00+00
SALE005075;SKU007;Бумага А4 500 листов;Канцтовары;46;18740.4;11978.4;2025-05-21 13:00:00+00
SALE005076;SKU008;Ручки шариковые комплект;Канцтовары;18;4320;1684.8;2025-05-21 15:40:00+00
SALE005077;SKU009;SSD 1TB Kingston;Комплектующие;15;92482.5;66198.0;2025-05-21 19:20:00+00
SALE005078;SKU010;Оперативная память 16GB DDR4;Комплектующие;14;53060;33427.8;2025-05-21 15:40:00+00
SALE005079;SKU011;Роутер TP-Link Archer;Сетевое оборудование;14;44678.2;28096.6;2025-05-21 15:40:00+00
SALE005080;SKU012;Коммутатор 8 портов;Сетевое оборудование;10;20367.0;13140.0;2025-05-21 20:00:00+00
SALE005081;SKU013;Наушники JBL;Электроника;14;38929.8;23441.6;2025-05-21 17:00:00+00
SALE005082;SKU014;Веб-камера Full HD;Электроника;10;21900;11826.0;2025-05-21 11:40:00+00
SALE005083;SKU015;Коврик для мыши XL;Аксессуары;61;45780.5;21685.5;2025-05-21 14:10:00+00
SALE005084;SKU001;Беспроводная мышь Logitech;Электроника;24;35760;20740.8;2025-05-22 12:10:00+00
SALE005085;SKU002;Клавиатура механическая Redragon;Электроника;20;79800;43890.0;2025-05-22 10:00:00+00
SALE005086;SKU003;Монитор 24 дюйма Samsung;Электроника;7;88202.1;65469.6;2025-05-22 14:20:00+00
SALE005087;SKU004;USB-C кабель 1м;Аксессуары;47;18330;7698.6;2025-05-22 18:40:00+00
SALE005088;SKU005;Power Bank 20000 mAh;Аксессуары;22;53136.6;31224.6;2025-05-22 14:40:00+00
SALE005089;SKU006;Картридж HP 305;Расходники;34;50275.8;25408.2;2025-05-22 12:50:00+00
SALE005090;SKU007;Бумага А4 500 листов;Канцтовары;60;24444.0;15624.0;2025-05-22 17:50:00+00
SALE005091;SKU008;Ручки шариковые комплект;Канцтовары;62;14880;5803.2;2025-05-22 20:50:00+00
SALE005092;SKU009;SSD 1TB Kingston;Комплектующие;10;64900;44132.0;2025-05-22 09:30:00+00
SALE005093;SKU010;Оперативная память 16GB DDR4;Комплектующие;14;49345.8;33427.8;2025-05-22 15:40:00+00
SALE005094;SKU011;Роутер TP-Link Archer;Сетевое оборудование;15;49350;30103.5;2025-05-22 12:30:00+00
SALE005095;SKU012;Коммутатор 8 портов;Сетевое оборудование;6;12745.8;7884.0;2025-05-22 17:50:00+00
SALE005096;SKU013;Наушники JBL;Электроника;14;41860;23441.6;2025-05-22 15:20:00+00
SALE005097;SKU014;Веб-камера Full HD;Электроника;25;52012.5;29565.0;2025-05-22 10:10:00+00
SALE005098;SKU015;Коврик для мыши XL;Аксессуары;44;32326.8;15642.0;2025-05-22 11:20:00+00
SALE005099;SKU001;Беспроводная мышь Logitech;Электроника;36;50958.0;31111.2;2025-05-23 13:00:00+00
SALE005100;SKU002;Клавиатура механическая Redragon;Электроника;20;79800;43890.0;2025-05-23 14:10:00+00
SALE005101;SKU003;Монитор 24 дюйма Samsung;Электроника;6;77940;56116.8;2025-05-23 17:20:00+00
SALE005102;SKU004;USB-C кабель 1м;Аксессуары;49;18536.7;8026.2;2025-05-23 10:30:00+00
SALE005103;SKU005;Power Bank 20000 mAh;Аксессуары;37;92130;52514.1;2025-05-23 20:20:00+00
SALE005104;SKU006;Картридж HP 305;Расходники;16;25440;11956.8;2025-05-23 09:50:00+00
SALE005105;SKU007;Бумага А4 500 листов;Канцтовары;60;23940.0;15624.0;2025-05-23 17:50:00+00
SALE005106;SKU008;Ручки шариковые комплект;Канцтовары;30;7200;2808.0;2025-05-23 13:40:00+00
SALE005107;SKU010;Оперативная память 16GB DDR4;Комплектующие;11;41690;26264.7;2025-05-23 16:50:00+00
SALE005108;SKU011;Роутер TP-Link Archer;Сетевое оборудование;15;46882.5;30103.5;2025-05-23 20:50:00+00
SALE005109;SKU012;Коммутатор 8 портов;Сетевое оборудование;9;18330.3;11826.0;2025-05-23 16:30:00+00
SALE005110;SKU013;Наушники JBL;Электроника;11;32890;18418.4;2025-05-23 19:00:00+00
SALE005111;SKU014;Веб-камера Full HD;Электроника;10;21900;11826.0;2025-05-23 14:30:00+00
SALE005112;SKU015;Коврик для мыши XL;Аксессуары;34;24979.8;12087.0;2025-05-23 15:30:00+00
SALE005113;SKU001;Беспроводная мышь Logitech;Электроника;24;35760;20740.8;2025-05-24 16:40:00+00
SALE005114;SKU002;Клавиатура механическая Redragon;Электроника;13;51870;28528.5;2025-05-24 09:30:00+00
SALE005115;SKU003;Монитор 24 дюйма Samsung;Электроника;6;77940;56116.8;2025-05-24 17:40:00+00
SALE005116;SKU004;USB-C кабель 1м;Аксессуары;36;13618.8;5896.8;2025-05-24 15:10:00+00
SALE005117;SKU005;Power Bank 20000 mAh;Аксессуары;10;24900;14193.0;2025-05-24 18:00:00+00
SALE005118;SKU006;Картридж HP 305;Расходники;22;33930.6;16440.6;2025-05-24 11:20:00+00
SALE005119;SKU007;Бумага А4 500 листов;Канцтовары;21;8820;5468.4;2025-05-24 19:00:00+00
SALE005120;SKU008;Ручки шариковые комплект;Канцтовары;36;8035.2;3369.6;2025-05-24 10:20:00+00
SALE005121;SKU009;SSD 1TB Kingston;Комплектующие;11;71390;48545.2;2025-05-24 09:50:00+00
SALE005122;SKU010;Оперативная память 16GB DDR4;Комплектующие;10;37900;23877.0;2025-05-24 13:50:00+00
SALE005123;SKU011;Роутер TP-Link Archer;Сетевое оборудование;9;28721.7;18062.1;2025-05-24 18:20:00+00
SALE005124;SKU012;Коммутатор 8 портов;Сетевое оборудование;5;10402.5;6570.0;2025-05-24 20:30:00+00
SALE005125;SKU013;Наушники JBL;Электроника;13;38870;21767.2;2025-05-24 17:00:00+00
SALE005126;SKU014;Веб-камера Full HD;Электроника;15;32850;17739.0;2025-05-24 15:30:00+00
SALE005127;SKU015;Коврик для мыши XL;Аксессуары;25;19157.5;8887.5;2025-05-24 10:20:00+00
SALE005128;SKU001;Беспроводная мышь Logitech;Электроника;20;29800;17284.0;2025-05-25 19:20:00+00
SALE005129;SKU002;Клавиатура механическая Redragon;Электроника;12;47880;26334.0;2025-05-25 14:50:00+00
SALE005130;SKU003;Монитор 24 дюйма Samsung;Электроника;8;100802.4;74822.4;2025-05-25 19:10:00+00
SALE005131;SKU004;USB-C кабель 1м;Аксессуары;54;21060;8845.2;2025-05-25 15:00:00+00
SALE005132;SKU005;Power Bank 20000 mAh;Аксессуары;16;38644.8;22708.8;2025-05-25 18:30:00+00
SALE005133;SKU006;Картридж HP 305;Расходники;23;36570;17187.9;2025-05-25 18:20:00+00
SALE005134;SKU007;Бумага А4 500 листов;Канцтовары;68;26560.8;17707.2;2025-05-25 10:40:00+00
SALE005135;SKU008;Ручки шариковые комплект;Канцтовары;43;10320;4024.8;2025-05-25 15:20:00+00
SALE005136;SKU009;SSD 1TB Kingston;Комплектующие;11;69248.3;48545.2;2025-05-25 14:10:00+00
SALE005137;SKU010;Оперативная память 16GB DDR4;Комплектующие;10;36763.0;23877.0;2025-05-25 09:50:00+00
SALE005138;SKU011;Роутер TP-Link Archer;Сетевое оборудование;7;23030;14048.3;2025-05-25 13:40:00+00
SALE005139;SKU012;Коммутатор 8 портов;Сетевое оборудование;10;21900;13140.0;2025-05-25 09:40:00+00
SALE005140;SKU013;Наушники JBL;Электроника;11;32890;18418.4;2025-05-25 17:50:00+00
SALE005141;SKU014;Веб-камера Full HD;Электроника;13;28470;15373.8;2025-05-25 16:40:00+00
SALE005142;SKU015;Коврик для мыши XL;Аксессуары;14;11060;4977.0;2025-05-25 14:40:00+00
SALE005143;SKU001;Беспроводная мышь Logitech;Электроника;29;41049.5;25061.8;2025-05-26 09:40:00+00
SALE005144;SKU002;Клавиатура механическая Redragon;Электроника;15;59850;32917.5;2025-05-26 17:50:00+00
SALE005145;SKU003;Монитор 24 дюйма Samsung;Электроника;8;96645.6;74822.4;2025-05-26 15:40:00+00
SALE005146;SKU004;USB-C кабель 1м;Аксессуары;54;21060;8845.2;2025-05-26 10:00:00+00
SALE005147;SKU005;Power Bank 20000 mAh;Аксессуары;22;50945.4;31224.6;2025-05-26 10:10:00+00
SALE005148;SKU006;Картридж HP 305;Расходники;22;32531.4;16440.6;2025-05-26 20:20:00+00
SALE005149;SKU007;Бумага А4 500 листов;Канцтовары;79;33180;20571.6;2025-05-26 18:40:00+00
SALE005150;SKU008;Ручки шариковые комплект;Канцтовары;59;13735.2;5522.4;2025-05-26 09:40:00+00
SALE005151;SKU009;SSD 1TB Kingston;Комплектующие;10;60357.0;44132.0;2025-05-26 14:30:00+00
SALE005152;SKU010;Оперативная память 16GB DDR4;Комплектующие;15;54007.5;35815.5;2025-05-26 19:00:00+00
SALE005153;SKU011;Роутер TP-Link Archer;Сетевое оборудование;11;36190;22075.9;2025-05-26 17:40:00+00
SALE005154;SKU012;Коммутатор 8 портов;Сетевое оборудование;13;27615.9;17082.0;2025-05-26 13:20:00+00
SALE005155;SKU013;Наушники JBL;Электроника;12;35880;20092.8;2025-05-26 12:10:00+00
SALE005156;SKU014;Веб-камера Full HD;Электроника;9;19118.7;10643.4;2025-05-26 10:10:00+00
SALE005157;SKU015;Коврик для мыши XL;Аксессуары;35;27650;12442.5;2025-05-26 14:40:00+00
SALE005158;SKU001;Беспроводная мышь Logitech;Электроника;61;86345.5;52716.2;2025-05-27 12:40:00+00
SALE005159;SKU002;Клавиатура механическая Redragon;Электроника;12;45486.0;26334.0;2025-05-27 17:20:00+00
SALE005160;SKU004;USB-C кабель 1м;Аксессуары;59;23010;9664.2;2025-05-27 11:20:00+00
SALE005161;SKU005;Power Bank 20000 mAh;Аксессуары;30;74700;42579.0;2025-05-27 11:10:00+00
SALE005162;SKU006;Картридж HP 305;Расходники;23;35472.9;17187.9;2025-05-27 14:10:00+00
SALE005163;SKU007;Бумага А4 500 листов;Канцтовары;52;20311.2;13540.8;2025-05-27 16:40:00+00
SALE005164;SKU008;Ручки шариковые комплект;Канцтовары;40;9600;3744.0;2025-05-27 18:20:00+00
SALE005165;SKU009;SSD 1TB Kingston;Комплектующие;6;37771.8;26479.2;2025-05-27 12:20:00+00
SALE005166;SKU010;Оперативная память 16GB DDR4;Комплектующие;14;49345.8;33427.8;2025-05-27 13:50:00+00
SALE005167;SKU011;Роутер TP-Link Archer;Сетевое оборудование;13;39776.1;26089.7;2025-05-27 10:40:00+00
SALE005168;SKU012;Коммутатор 8 портов;Сетевое оборудование;11;23367.3;14454.0;2025-05-27 18:50:00+00
SALE005169;SKU013;Наушники JBL;Электроника;14;40604.2;23441.6;2025-05-27 19:50:00+00
SALE005170;SKU014;Веб-камера Full HD;Электроника;14;29127.0;16556.4;2025-05-27 13:10:00+00
SALE005171;SKU015;Коврик для мыши XL;Аксессуары;54;40527.0;19197.0;2025-05-27 16:30:00+00
SALE005172;SKU001;Беспроводная мышь Logitech;Электроника;49;67899.3;42345.8;2025-05-28 12:10:00+00
SALE005173;SKU002;Клавиатура механическая Redragon;Электроника;17;67830;37306.5;2025-05-28 13:10:00+00
SALE005174;SKU003;Монитор 24 дюйма Samsung;Электроника;8;100802.4;74822.4;2025-05-28 16:20:00+00
SALE005175;SKU004;USB-C кабель 1м;Аксессуары;54;20007.0;8845.2;2025-05-28 17:20:00+00
SALE005176;SKU005;Power Bank 20000 mAh;Аксессуары;18;42579.0;25547.4;2025-05-28 13:30:00+00
SALE005177;SKU006;Картридж HP 305;Расходники;17;26219.1;12704.1;2025-05-28 17:40:00+00
SALE005178;SKU007;Бумага А4 500 листов;Канцтовары;83;32419.8;21613.2;2025-05-28 19:20:00+00
SALE005179;SKU008;Ручки шариковые комплект;Канцтовары;42;10080;3931.2;2025-05-28 14:50:00+00
SALE005180;SKU009;SSD 1TB Kingston;Комплектующие;10;62953.0;44132.0;2025-05-28 18:50:00+00
SALE005181;SKU010;Оперативная память 16GB DDR4;Комплектующие;19;72010;45366.3;2025-05-28 14:20:00+00
SALE005182;SKU011;Роутер TP-Link Archer;Сетевое оборудование;13;39776.1;26089.7;2025-05-28 19:30:00+00
SALE005183;SKU012;Коммутатор 8 портов;Сетевое оборудование;9;18330.3;11826.0;2025-05-28 10:40:00+00
SALE005184;SKU013;Наушники JBL;Электроника;21;62790;35162.4;2025-05-28 12:40:00+00
SALE005185;SKU014;Веб-камера Full HD;Электроника;7;15330;8278.2;2025-05-28 20:00:00+00
SALE005186;SKU015;Коврик для мыши XL;Аксессуары;23;18170;8176.5;2025-05-28 12:50:00+00
SALE005187;SKU001;Беспроводная мышь Logitech;Электроника;25;36132.5;21605.0;2025-05-29 18:30:00+00
SALE005188;SKU002;Клавиатура механическая Redragon;Электроника;13;49276.5;28528.5;2025-05-29 15:20:00+00
SALE005189;SKU003;Монитор 24 дюйма Samsung;Электроника;7;90930;65469.6;2025-05-29 09:00:00+00
SALE005190;SKU004;USB-C кабель 1м;Аксессуары;42;16380;6879.6;2025-05-29 10:50:00+00
SALE005191;SKU005;Power Bank 20000 mAh;Аксессуары;16;39840;22708.8;2025-05-29 14:00:00+00
SALE005192;SKU006;Картридж HP 305;Расходники;24;38160;17935.2;2025-05-29 18:00:00+00
SALE005193;SKU007;Бумага А4 500 листов;Канцтовары;55;23100;14322.0;2025-05-29 19:40:00+00
SALE005194;SKU008;Ручки шариковые комплект;Канцтовары;33;7920;3088.8;2025-05-29 13:10:00+00
SALE005195;SKU009;SSD 1TB Kingston;Комплектующие;17;104813.5;75024.4;2025-05-29 15:30:00+00
SALE005196;SKU010;Оперативная память 16GB DDR4;Комплектующие;10;36005.0;23877.0;2025-05-29 12:00:00+00
SALE005197;SKU011;Роутер TP-Link Archer;Сетевое оборудование;17;55930;34117.3;2025-05-29 10:10:00+00
SALE005198;SKU012;Коммутатор 8 портов;Сетевое оборудование;16;35040;21024.0;2025-05-29 14:10:00+00
SALE005199;SKU013;Наушники JBL;Электроника;22;65780;36836.8;2025-05-29 13:50:00+00
SALE005200;SKU014;Веб-камера Full HD;Электроника;11;24090;13008.6;2025-05-29 17:30:00+00
SALE005201;SKU015;Коврик для мыши XL;Аксессуары;22;16858.6;7821.0;2025-05-29 18:00:00+00
SALE005202;SKU001;Беспроводная мышь Logitech;Электроника;32;44342.4;27654.4;2025-05-30 19:50:00+00
SALE005203;SKU002;Клавиатура механическая Redragon;Электроника;9;34114.5;19750.5;2025-05-30 18:00:00+00
SALE005204;SKU003;Монитор 24 дюйма Samsung;Электроника;10;126003.0;93528.0;2025-05-30 18:30:00+00
SALE005205;SKU004;USB-C кабель 1м;Аксессуары;77;30030;12612.6;2025-05-30 16:00:00+00
SALE005206;SKU005;Power Bank 20000 mAh;Аксессуары;16;39840;22708.8;2025-05-30 15:30:00+00
SALE005207;SKU006;Картридж HP 305;Расходники;25;39750;18682.5;2025-05-30 12:30:00+00
SALE005208;SKU007;Бумага А4 500 листов;Канцтовары;56;23520;14582.4;2025-05-30 17:30:00+00
SALE005209;SKU008;Ручки шариковые комплект;Канцтовары;127;28346.4;11887.2;2025-05-30 16:10:00+00
SALE005210;SKU009;SSD 1TB Kingston;Комплектующие;9;56657.7;39718.8;2025-05-30 13:50:00+00
SALE005211;SKU010;Оперативная память 16GB DDR4;Комплектующие;14;53060;33427.8;2025-05-30 18:50:00+00
SALE005212;SKU011;Роутер TP-Link Archer;Сетевое оборудование;19;58134.3;38131.1;2025-05-30 12:00:00+00
SALE005213;SKU012;Коммутатор 8 портов;Сетевое оборудование;15;30550.5;19710.0;2025-05-30 13:20:00+00
SALE005214;SKU013;Наушники JBL;Электроника;12;35880;20092.8;2025-05-30 15:30:00+00
SALE005215;SKU014;Веб-камера Full HD;Электроника;16;35040;18921.6;2025-05-30 14:50:00+00
SALE005216;SKU015;Коврик для мыши XL;Аксессуары;17;13027.1;6043.5;2025-05-30 20:50:00+00
SALE005217;SKU001;Беспроводная мышь Logitech;Электроника;19;28310;16419.8;2025-05-31 20:50:00+00
SALE005218;SKU002;Клавиатура механическая Redragon;Электроника;8;31920;17556.0;2025-05-31 18:30:00+00
SALE005219;SKU003;Монитор 24 дюйма Samsung;Электроника;6;74043.0;56116.8;2025-05-31 20:40:00+00
SALE005220;SKU004;USB-C кабель 1м;Аксессуары;26;10140;4258.8;2025-05-31 14:20:00+00
SALE005221;SKU005;Power Bank 20000 mAh;Аксессуары;7;16209.9;9935.1;2025-05-31 18:40:00+00
SALE005222;SKU006;Картридж HP 305;Расходники;16;25440;11956.8;2025-05-31 13:50:00+00
SALE005223;SKU007;Бумага А4 500 листов;Канцтовары;118;47082.0;30727.2;2025-05-31 12:10:00+00
SALE005224;SKU008;Ручки шариковые комплект;Канцтовары;25;6000;2340.0;2025-05-31 16:20:00+00
SALE005225;SKU009;SSD 1TB Kingston;Комплектующие;9;58410;39718.8;2025-05-31 16:30:00+00
SALE005226;SKU010;Оперативная память 16GB DDR4;Комплектующие;10;35247.0;23877.0;2025-05-31 19:50:00+00
SALE005227;SKU011;Роутер TP-Link Archer;Сетевое оборудование;8;25530.4;16055.2;2025-05-31 19:20:00+00
SALE005228;SKU012;Коммутатор 8 портов;Сетевое оборудование;7;14256.9;9198.0;2025-05-31 14:20:00+00
SALE005229;SKU013;Наушники JBL;Электроника;20;58006.0;33488.0;2025-05-31 12:00:00+00
SALE005230;SKU014;Веб-камера Full HD;Электроника;9;18330.3;10643.4;2025-05-31 11:40:00+00
SALE005231;SKU015;Коврик для мыши XL;Аксессуары;14;11060;4977.0;2025-05-31 20:10:00+00
SALE005232;SKU001;Беспроводная мышь Logitech;Электроника;12;17880;10370.4;2025-06-01 16:10:00+00
SALE005233;SKU002;Клавиатура механическая Redragon;Электроника;10;37107.0;21945.0;2025-06-01 14:20:00+00
SALE005234;SKU003;Монитор 24 дюйма Samsung;Электроника;7;90930;65469.6;2025-06-01 17:20:00+00
SALE005235;SKU004;USB-C кабель 1м;Аксессуары;51;19293.3;8353.8;2025-06-01 20:20:00+00
SALE005236;SKU005;Power Bank 20000 mAh;Аксессуары;22;54780;31224.6;2025-06-01 19:00:00+00
SALE005237;SKU006;Картридж HP 305;Расходники;14;22260;10462.2;2025-06-01 13:30:00+00
SALE005238;SKU007;Бумага А4 500 листов;Канцтовары;28;10936.8;7291.2;2025-06-01 17:30:00+00
SALE005239;SKU008;Ручки шариковые комплект;Канцтовары;17;4080;1591.2;2025-06-01 12:10:00+00
SALE005240;SKU009;SSD 1TB Kingston;Комплектующие;11;71390;48545.2;2025-06-01 12:30:00+00
SALE005241;SKU010;Оперативная память 16GB DDR4;Комплектующие;17;64430;40590.9;2025-06-01 17:00:00+00
SALE005242;SKU011;Роутер TP-Link Archer;Сетевое оборудование;18;59220;36124.2;2025-06-01 12:40:00+00
SALE005243;SKU012;Коммутатор 8 портов;Сетевое оборудование;10;21900;13140.0;2025-06-01 10:40:00+00
SALE005244;SKU013;Наушники JBL;Электроника;13;38870;21767.2;2025-06-01 16:10:00+00
SALE005245;SKU014;Веб-камера Full HD;Электроника;8;17520;9460.8;2025-06-01 18:30:00+00
SALE005246;SKU015;Коврик для мыши XL;Аксессуары;8;6320;2844.0;2025-06-01 18:40:00+00
SALE005247;SKU001;Беспроводная мышь Logitech;Электроника;36;49885.2;31111.2;2025-06-02 12:30:00+00
SALE005248;SKU002;Клавиатура механическая Redragon;Электроника;14;53067.0;30723.0;2025-06-02 17:20:00+00
SALE005249;SKU003;Монитор 24 дюйма Samsung;Электроника;7;90930;65469.6;2025-06-02 16:00:00+00
SALE005250;SKU004;USB-C кабель 1м;Аксессуары;20;7800;3276.0;2025-06-02 13:20:00+00
