id;product_id;product_name;category;quantity;revenue;cost;sold_at
SALE001035;SKU006;Картридж HP 305;Расходники;16;25440;11956.8;2024-08-17 15:10:00+00
SALE001036;SKU007;Бумага А4 500 листов;Канцтовары;47;19740;12238.8;2024-08-17 20:30:00+00
SALE001037;SKU008;Ручки шариковые комплект;Канцтовары;30;7200;2808.0;2024-08-17 09:50:00+00
SALE001038;SKU009;SSD 1TB Kingston;Комплектующие;14;90860;61784.8;2024-08-17 19:50:00+00
SALE001039;SKU010;Оперативная память 16GB DDR4;Комплектующие;13;46806.5;31040.1;2024-08-17 14:30:00+00
SALE001040;SKU011;Роутер TP-Link Archer;Сетевое оборудование;8;26320;16055.2;2024-08-17 10:30:00+00
SALE001041;SKU012;Коммутатор 8 портов;Сетевое оборудование;21;42770.7;27594.0;2024-08-17 14:10:00+00
SALE001042;SKU013;Наушники JBL;Электроника;5;13903.5;8372.0;2024-08-17 12:10:00+00
SALE001043;SKU014;Веб-камера Full HD;Электроника;5;10183.5;5913.0;2024-08-17 15:00:00+00
SALE001044;SKU015;Коврик для мыши XL;Аксессуары;27;20263.5;9598.5;2024-08-17 12:50:00+00
SALE001045;SKU001;Беспроводная мышь Logitech;Электроника;34;47113.8;29382.8;2024-08-18 10:10:00+00
SALE001046;SKU002;Клавиатура механическая Redragon;Электроника;12;45486.0;26334.0;2024-08-18 20:20:00+00
SALE001047;SKU003;Монитор 24 дюйма Samsung;Электроника;3;37021.5;28058.4;2024-08-18 16:00:00+00
SALE001048;SKU004;USB-C кабель 1м;Аксессуары;51;19890;8353.8;2024-08-18 10:50:00+00
SALE001049;SKU005;Power Bank 20000 mAh;Аксессуары;20;49800;28386.0;2024-08-18 13:30:00+00
SALE001050;SKU006;Картридж HP 305;Расходники;18;28620;13451.4;2024-08-18 10:40:00+00
SALE001051;SKU007;Бумага А4 500 листов;Канцтовары;39;16380;10155.6;2024-08-18 13:00:00+00
SALE001052;SKU008;Ручки шариковые комплект;Канцтовары;36;8640;3369.6;2024-08-18 18:50:00+00
SALE001053;SKU009;SSD 1TB Kingston;Комплектующие;8;51920;35305.6;2024-08-18 10:40:00+00
SALE001054;SKU010;Оперативная память 16GB DDR4;Комплектующие;10;36005.0;23877.0;2024-08-18 10:00:00+00
SALE001055;SKU011;Роутер TP-Link Archer;Сетевое оборудование;7;22339.1;14048.3;2024-08-18 09:20:00+00
SALE001056;SKU012;Коммутатор 8 портов;Сетевое оборудование;8;17520;10512.0;2024-08-18 17:00:00+00
SALE001057;SKU013;Наушники JBL;Электроника;11;31245.5;18418.4;2024-08-18 19:40:00+00
SALE001058;SKU014;Веб-камера Full HD;Электроника;5;10402.5;5913.0;2024-08-18 18:00:00+00
SALE001059;SKU015;Коврик для мыши XL;Аксессуары;24;18012.0;8532.0;2024-08-18 20:00:00+00
SALE001060;SKU001;Беспроводная мышь Logitech;Электроника;43;64070;37160.6;2024-08-19 19:40:00+00
SALE001061;SKU002;Клавиатура механическая Redragon;Электроника;13;51870;28528.5;2024-08-19 09:10:00+00
SALE001062;SKU003;Монитор 24 дюйма Samsung;Электроника;7;90930;65469.6;2024-08-19 18:40:00+00
SALE001063;SKU004;USB-C кабель 1м;Аксессуары;54;21060;8845.2;2024-08-19 17:40:00+00
SALE001064;SKU005;Power Bank 20000 mAh;Аксессуары;26;61503.0;36901.8;2024-08-19 09:30:00+00
SALE001065;SKU006;Картридж HP 305;Расходники;27;39924.9;20177.1;2024-08-19 16:40:00+00
SALE001066;SKU007;Бумага А4 500 листов;Канцтовары;148;62160;38539.2;2024-08-19 18:20:00+00
SALE001067;SKU008;Ручки шариковые комплект;Канцтовары;48;11520;4492.8;2024-08-19 09:50:00+00
SALE001068;SKU009;SSD 1TB Kingston;Комплектующие;10;60357.0;44132.0;2024-08-19 14:50:00+00
SALE001069;SKU010;Оперативная память 16GB DDR4;Комплектующие;13;49270;31040.1;2024-08-19 09:40:00+00
SALE001070;SKU011;Роутер TP-Link Archer;Сетевое оборудование;12;37506.0;24082.8;2024-08-19 14:00:00+00
SALE001071;SKU012;Коммутатор 8 портов;Сетевое оборудование;11;24090;14454.0;2024-08-19 11:10:00+00
SALE001072;SKU013;Наушники JBL;Электроника;25;74750;41860.0;2024-08-19 14:10:00+00
SALE001073;SKU014;Веб-камера Full HD;Электроника;8;16644.0;9460.8;2024-08-19 15:50:00+00
SALE001074;SKU015;Коврик для мыши XL;Аксессуары;13;9756.5;4621.5;2024-08-19 15:50:00+00
SALE001075;SKU001;Беспроводная мышь Logitech;Электроника;35;52150;30247.0;2024-08-20 19:20:00+00
SALE001076;SKU002;Клавиатура механическая Redragon;Электроника;13;48239.1;28528.5;2024-08-20 18:00:00+00
SALE001077;SKU003;Монитор 24 дюйма Samsung;Электроника;5;64950;46764.0;2024-08-20 14:50:00+00
SALE001078;SKU004;USB-C кабель 1м;Аксессуары;50;18915.0;8190.0;2024-08-20 16:20:00+00
SALE001079;SKU005;Power Bank 20000 mAh;Аксессуары;22;54780;31224.6;2024-08-20 16:10:00+00
SALE001080;SKU006;Картридж HP 305;Расходники;19;28699.5;14198.7;2024-08-20 11:20:00+00
SALE001081;SKU007;Бумага А4 500 листов;Канцтовары;60;25200;15624.0;2024-08-20 18:00:00+00
SALE001082;SKU008;Ручки шариковые комплект;Канцтовары;58;13502.4;5428.8;2024-08-20 15:30:00+00
SALE001083;SKU010;Оперативная память 16GB DDR4;Комплектующие;16;57608.0;38203.2;2024-08-20 17:40:00+00
SALE001084;SKU011;Роутер TP-Link Archer;Сетевое оборудование;18;59220;36124.2;2024-08-20 10:00:00+00
SALE001085;SKU012;Коммутатор 8 портов;Сетевое оборудование;9;18330.3;11826.0;2024-08-20 19:20:00+00
SALE001086;SKU013;Наушники JBL;Электроника;11;30587.7;18418.4;2024-08-20 20:40:00+00
SALE001087;SKU014;Веб-камера Full HD;Электроника;6;12483.0;7095.6;2024-08-20 19:00:00+00
SALE001088;SKU015;Коврик для мыши XL;Аксессуары;28;22120;9954.0;2024-08-20 15:10:00+00
SALE001089;SKU001;Беспроводная мышь Logitech;Электроника;13;18788.9;11234.6;2024-08-21 20:30:00+00
SALE001090;SKU002;Клавиатура механическая Redragon;Электроника;16;61924.8;35112.0;2024-08-21 20:30:00+00
SALE001091;SKU003;Монитор 24 дюйма Samsung;Электроника;6;72484.2;56116.8;2024-08-21 09:30:00+00
SALE001092;SKU004;USB-C кабель 1м;Аксессуары;44;16645.2;7207.2;2024-08-21 20:40:00+00
SALE001093;SKU005;Power Bank 20000 mAh;Аксессуары;19;47310;26966.7;2024-08-21 18:50:00+00
SALE001094;SKU006;Картридж HP 305;Расходники;25;38557.5;18682.5;2024-08-21 10:40:00+00
SALE001095;SKU007;Бумага А4 500 листов;Канцтовары;81;34020;21092.4;2024-08-21 10:10:00+00
SALE001096;SKU008;Ручки шариковые комплект;Канцтовары;32;7142.4;2995.2;2024-08-21 18:30:00+00
SALE001097;SKU009;SSD 1TB Kingston;Комплектующие;13;84370;57371.6;2024-08-21 17:00:00+00
SALE001098;SKU010;Оперативная память 16GB DDR4;Комплектующие;13;46806.5;31040.1;2024-08-21 15:30:00+00
SALE001099;SKU011;Роутер TP-Link Archer;Сетевое оборудование;19;62510;38131.1;2024-08-21 15:50:00+00
SALE001100;SKU012;Коммутатор 8 портов;Сетевое оборудование;16;35040;21024.0;2024-08-21 18:10:00+00
SALE001101;SKU013;Наушники JBL;Электроника;19;56810;31813.6;2024-08-21 15:40:00+00
SALE001102;SKU014;Веб-камера Full HD;Электроника;15;31864.5;17739.0;2024-08-21 16:30:00+00
SALE001103;SKU015;Коврик для мыши XL;Аксессуары;34;24979.8;12087.0;2024-08-21 20:20:00+00
SALE001104;SKU001;Беспроводная мышь Logitech;Электроника;21;30351.3;18148.2;2024-08-22 12:10:00+00
SALE001105;SKU002;Клавиатура механическая Redragon;Электроника;12;47880;26334.0;2024-08-22 12:10:00+00
SALE001106;SKU003;Монитор 24 дюйма Samsung;Электроника;5;60403.5;46764.0;2024-08-22 20:50:00+00
SALE001107;SKU004;USB-C кабель 1м;Аксессуары;35;12967.5;5733.0;2024-08-22 14:30:00+00
SALE001108;SKU005;Power Bank 20000 mAh;Аксессуары;25;60382.5;35482.5;2024-08-22 09:00:00+00
SALE001109;SKU006;Картридж HP 305;Расходники;25;39750;18682.5;2024-08-22 15:00:00+00
SALE001110;SKU007;Бумага А4 500 листов;Канцтовары;107;43591.8;27862.8;2024-08-22 16:00:00+00
SALE001111;SKU008;Ручки шариковые комплект;Канцтовары;57;13680;5335.2;2024-08-22 18:00:00+00
SALE001112;SKU010;Оперативная память 16GB DDR4;Комплектующие;13;45821.1;31040.1;2024-08-22 09:50:00+00
SALE001113;SKU011;Роутер TP-Link Archer;Сетевое оборудование;13;39776.1;26089.7;2024-08-22 20:50:00+00
SALE001114;SKU012;Коммутатор 8 портов;Сетевое оборудование;12;26280;15768.0;2024-08-22 18:00:00+00
SALE001115;SKU013;Наушники JBL;Электроника;12;35880;20092.8;2024-08-22 10:00:00+00
SALE001116;SKU014;Веб-камера Full HD;Электроника;14;30660;16556.4;2024-08-22 10:50:00+00
SALE001117;SKU015;Коврик для мыши XL;Аксессуары;25;18762.5;8887.5;2024-08-22 19:10:00+00
SALE001118;SKU001;Беспроводная мышь Logitech;Электроника;78;112733.4;67407.6;2024-08-23 10:10:00+00
SALE001119;SKU002;Клавиатура механическая Redragon;Электроника;13;50313.9;28528.5;2024-08-23 12:30:00+00
SALE001120;SKU003;Монитор 24 дюйма Samsung;Электроника;6;77940;56116.8;2024-08-23 10:10:00+00
SALE001121;SKU004;USB-C кабель 1м;Аксессуары;57;21118.5;9336.6;2024-08-23 11:20:00+00
SALE001122;SKU005;Power Bank 20000 mAh;Аксессуары;24;55576.8;34063.2;2024-08-23 14:50:00+00
SALE001123;SKU006;Картридж HP 305;Расходники;19;28095.3;14198.7;2024-08-23 20:10:00+00
SALE001124;SKU007;Бумага А4 500 листов;Канцтовары;120;50400;31248.0;2024-08-23 13:10:00+00
SALE001125;SKU008;Ручки шариковые комплект;Канцтовары;88;21120;8236.8;2024-08-23 12:10:00+00
SALE001126;SKU009;SSD 1TB Kingston;Комплектующие;11;69248.3;48545.2;2024-08-23 20:20:00+00
SALE001127;SKU010;Оперативная память 16GB DDR4;Комплектующие;15;55144.5;35815.5;2024-08-23 19:20:00+00
SALE001128;SKU011;Роутер TP-Link Archer;Сетевое оборудование;18;59220;36124.2;2024-08-23 12:10:00+00
SALE001129;SKU012;Коммутатор 8 портов;Сетевое оборудование;13;26477.1;17082.0;2024-08-23 12:40:00+00
SALE001130;SKU013;Наушники JBL;Электроника;30;83421.0;50232.0;2024-08-23 09:00:00+00
SALE001131;SKU014;Веб-камера Full HD;Электроника;8;16644.0;9460.8;2024-08-23 17:10:00+00
SALE001132;SKU015;Коврик для мыши XL;Аксессуары;25;19750;8887.5;2024-08-23 11:50:00+00
SALE001133;SKU001;Беспроводная мышь Logitech;Электроника;17;23556.9;14691.4;2024-08-24 12:20:00+00
SALE001134;SKU002;Клавиатура механическая Redragon;Электроника;21;83790;46084.5;2024-08-24 15:30:00+00
SALE001135;SKU003;Монитор 24 дюйма Samsung;Электроника;5;63001.5;46764.0;2024-08-24 09:30:00+00
SALE001136;SKU004;USB-C кабель 1м;Аксессуары;24;9360;3931.2;2024-08-24 18:40:00+00
SALE001137;SKU005;Power Bank 20000 mAh;Аксессуары;7;16907.1;9935.1;2024-08-24 17:40:00+00
SALE001138;SKU006;Картридж HP 305;Расходники;17;27030;12704.1;2024-08-24 11:10:00+00
SALE001139;SKU007;Бумага А4 500 листов;Канцтовары;51;19920.6;13280.4;2024-08-24 14:30:00+00
SALE001140;SKU008;Ручки шариковые комплект;Канцтовары;38;8846.4;3556.8;2024-08-24 09:00:00+00
SALE001141;SKU009;SSD 1TB Kingston;Комплектующие;8;48285.6;35305.6;2024-08-24 14:40:00+00
SALE001142;SKU010;Оперативная память 16GB DDR4;Комплектующие;18;68220;42978.6;2024-08-24 19:30:00+00
SALE001143;SKU011;Роутер TP-Link Archer;Сетевое оборудование;14;46060;28096.6;2024-08-24 18:30:00+00
SALE001144;SKU012;Коммутатор 8 портов;Сетевое оборудование;4;8760;5256.0;2024-08-24 09:00:00+00
SALE001145;SKU013;Наушники JBL;Электроника;14;41860;23441.6;2024-08-24 17:10:00+00
SALE001146;SKU014;Веб-камера Full HD;Электроника;11;22403.7;13008.6;2024-08-24 13:40:00+00
SALE001147;SKU015;Коврик для мыши XL;Аксессуары;21;16590;7465.5;2024-08-24 10:50:00+00
SALE001148;SKU001;Беспроводная мышь Logitech;Электроника;21;31290;18148.2;2024-08-25 20:10:00+00
SALE001149;SKU002;Клавиатура механическая Redragon;Электроника;23;91770;50473.5;2024-08-25 10:00:00+00
SALE001150;SKU003;Монитор 24 дюйма Samsung;Электроника;7;88202.1;65469.6;2024-08-25 11:10:00+00
SALE001151;SKU004;USB-C кабель 1м;Аксессуары;37;13997.1;6060.6;2024-08-25 18:10:00+00
SALE001152;SKU005;Power Bank 20000 mAh;Аксессуары;12;28983.6;17031.6;2024-08-25 16:50:00+00
SALE001153;SKU006;Картридж HP 305;Расходники;18;28620;13451.4;2024-08-25 18:10:00+00
SALE001154;SKU007;Бумага А4 500 листов;Канцтовары;52;21840;13540.8;2024-08-25 13:00:00+00
SALE001155;SKU008;Ручки шариковые комплект;Канцтовары;54;12571.2;5054.4;2024-08-25 18:40:00+00
SALE001156;SKU009;SSD 1TB Kingston;Комплектующие;16;103840;70611.2;2024-08-25 19:20:00+00
SALE001157;SKU010;Оперативная память 16GB DDR4;Комплектующие;9;33086.7;21489.3;2024-08-25 20:30:00+00
SALE001158;SKU011;Роутер TP-Link Archer;Сетевое оборудование;8;26320;16055.2;2024-08-25 20:10:00+00
SALE001159;SKU012;Коммутатор 8 портов;Сетевое оборудование;5;10950;6570.0;2024-08-25 09:50:00+00
SALE001160;SKU013;Наушники JBL;Электроника;9;25026.3;15069.6;2024-08-25 14:50:00+00
SALE001161;SKU014;Веб-камера Full HD;Электроника;7;14870.1;8278.2;2024-08-25 16:50:00+00
SALE001162;SKU015;Коврик для мыши XL;Аксессуары;21;16590;7465.5;2024-08-25 17:40:00+00
SALE001163;SKU001;Беспроводная мышь Logitech;Электроника;45;62356.5;38889.0;2024-08-26 17:30:00+00
SALE001164;SKU002;Клавиатура механическая Redragon;Электроника;14;51949.8;30723.0;2024-08-26 17:10:00+00
SALE001165;SKU003;Монитор 24 дюйма Samsung;Электроника;11;142890;102880.8;2024-08-26 11:20:00+00
SALE001166;SKU004;USB-C кабель 1м;Аксессуары;60;21762.0;9828.0;2024-08-26 10:50:00+00
SALE001167;SKU005;Power Bank 20000 mAh;Аксессуары;19;47310;26966.7;2024-08-26 18:40:00+00
SALE001168;SKU006;Картридж HP 305;Расходники;20;29574.0;14946.0;2024-08-26 20:50:00+00
SALE001169;SKU007;Бумага А4 500 листов;Канцтовары;75;31500;19530.0;2024-08-26 13:00:00+00
SALE001170;SKU008;Ручки шариковые комплект;Канцтовары;33;7524.0;3088.8;2024-08-26 12:50:00+00
SALE001171;SKU009;SSD 1TB Kingston;Комплектующие;15;97350;66198.0;2024-08-26 09:40:00+00
SALE001172;SKU010;Оперативная память 16GB DDR4;Комплектующие;19;72010;45366.3;2024-08-26 14:50:00+00
SALE001173;SKU011;Роутер TP-Link Archer;Сетевое оборудование;24;78960;48165.6;2024-08-26 11:20:00+00
SALE001174;SKU012;Коммутатор 8 портов;Сетевое оборудование;15;31207.5;19710.0;2024-08-26 13:10:00+00
SALE001175;SKU013;Наушники JBL;Электроника;14;39767.0;23441.6;2024-08-26 16:50:00+00
SALE001176;SKU014;Веб-камера Full HD;Электроника;20;42486.0;23652.0;2024-08-26 09:20:00+00
SALE001177;SKU015;Коврик для мыши XL;Аксессуары;17;12489.9;6043.5;2024-08-26 09:10:00+00
SALE001178;SKU001;Беспроводная мышь Logitech;Электроника;52;72056.4;44938.4;2024-08-27 11:00:00+00
SALE001179;SKU002;Клавиатура механическая Redragon;Электроника;24;92887.2;52668.0;2024-08-27 10:40:00+00
SALE001180;SKU003;Монитор 24 дюйма Samsung;Электроника;9;111064.5;84175.2;2024-08-27 15:00:00+00
SALE001181;SKU004;USB-C кабель 1м;Аксессуары;59;23010;9664.2;2024-08-27 18:10:00+00
SALE001182;SKU005;Power Bank 20000 mAh;Аксессуары;16;39840;22708.8;2024-08-27 12:50:00+00
SALE001183;SKU006;Картридж HP 305;Расходники;17;27030;12704.1;2024-08-27 15:30:00+00
SALE001184;SKU007;Бумага А4 500 листов;Канцтовары;73;30660;19009.2;2024-08-27 16:10:00+00
SALE001185;SKU008;Ручки шариковые комплект;Канцтовары;59;14160;5522.4;2024-08-27 09:00:00+00
SALE001186;SKU009;SSD 1TB Kingston;Комплектующие;12;72428.4;52958.4;2024-08-27 20:30:00+00
SALE001187;SKU010;Оперативная память 16GB DDR4;Комплектующие;17;59919.9;40590.9;2024-08-27 19:30:00+00
SALE001188;SKU011;Роутер TP-Link Archer;Сетевое оборудование;12;38295.6;24082.8;2024-08-27 19:50:00+00
SALE001189;SKU012;Коммутатор 8 портов;Сетевое оборудование;17;34623.9;22338.0;2024-08-27 20:00:00+00
SALE001190;SKU013;Наушники JBL;Электроника;19;52833.3;31813.6;2024-08-27 20:30:00+00
SALE001191;SKU014;Веб-камера Full HD;Электроника;9;18724.5;10643.4;2024-08-27 11:30:00+00
SALE001192;SKU015;Коврик для мыши XL;Аксессуары;18;13793.4;6399.0;2024-08-27 10:40:00+00
SALE001193;SKU001;Беспроводная мышь Logitech;Электроника;35;52150;30247.0;2024-08-28 19:00:00+00
SALE001194;SKU002;Клавиатура механическая Redragon;Электроника;10;37905.0;21945.0;2024-08-28 16:20:00+00
SALE001195;SKU004;USB-C кабель 1м;Аксессуары;76;29640;12448.8;2024-08-28 17:10:00+00
SALE001196;SKU005;Power Bank 20000 mAh;Аксессуары;25;59137.5;35482.5;2024-08-28 13:50:00+00
SALE001197;SKU006;Картридж HP 305;Расходники;20;31800;14946.0;2024-08-28 18:40:00+00
SALE001198;SKU007;Бумага А4 500 листов;Канцтовары;99;41580;25779.6;2024-08-28 12:00:00+00
SALE001199;SKU008;Ручки шариковые комплект;Канцтовары;51;12240;4773.6;2024-08-28 18:20:00+00
SALE001200;SKU009;SSD 1TB Kingston;Комплектующие;8;51920;35305.6;2024-08-28 15:50:00+00
SALE001201;SKU010;Оперативная память 16GB DDR4;Комплектующие;19;66969.3;45366.3;2024-08-28 11:40:00+00
SALE001202;SKU011;Роутер TP-Link Archer;Сетевое оборудование;12;36716.4;24082.8;2024-08-28 20:50:00+00
SALE001203;SKU012;Коммутатор 8 портов;Сетевое оборудование;10;21243.0;13140.0;2024-08-28 11:20:00+00
SALE001204;SKU013;Наушники JBL;Электроника;19;53969.5;31813.6;2024-08-28 12:00:00+00
SALE001205;SKU014;Веб-камера Full HD;Электроника;8;17520;9460.8;2024-08-28 14:20:00+00
SALE001206;SKU015;Коврик для мыши XL;Аксессуары;33;26070;11731.5;2024-08-28 09:00:00+00
SALE001207;SKU001;Беспроводная мышь Logitech;Электроника;34;50660;29382.8;2024-08-29 18:30:00+00
SALE001208;SKU002;Клавиатура механическая Redragon;Электроника;17;67830;37306.5;2024-08-29 17:20:00+00
SALE001209;SKU003;Монитор 24 дюйма Samsung;Электроника;11;132887.7;102880.8;2024-08-29 19:40:00+00
SALE001210;SKU004;USB-C кабель 1м;Аксессуары;69;25564.5;11302.2;2024-08-29 11:20:00+00
SALE001211;SKU005;Power Bank 20000 mAh;Аксессуары;18;41682.6;25547.4;2024-08-29 19:20:00+00
SALE001212;SKU006;Картридж HP 305;Расходники;24;35488.8;17935.2;2024-08-29 16:10:00+00
SALE001213;SKU007;Бумага А4 500 листов;Канцтовары;62;24738.0;16144.8;2024-08-29 20:10:00+00
SALE001214;SKU008;Ручки шариковые комплект;Канцтовары;39;9079.2;3650.4;2024-08-29 14:00:00+00
SALE001215;SKU010;Оперативная память 16GB DDR4;Комплектующие;19;72010;45366.3;2024-08-29 15:50:00+00
SALE001216;SKU011;Роутер TP-Link Archer;Сетевое оборудование;13;40631.5;26089.7;2024-08-29 19:50:00+00
SALE001217;SKU012;Коммутатор 8 портов;Сетевое оборудование;10;20367.0;13140.0;2024-08-29 17:50:00+00
SALE001218;SKU013;Наушники JBL;Электроника;13;38870;21767.2;2024-08-29 19:40:00+00
SALE001219;SKU014;Веб-камера Full HD;Электроника;15;32850;17739.0;2024-08-29 15:30:00+00
SALE001220;SKU015;Коврик для мыши XL;Аксессуары;27;19836.9;9598.5;2024-08-29 12:40:00+00
SALE001221;SKU001;Беспроводная мышь Logitech;Электроника;33;47694.9;28518.6;2024-08-30 12:20:00+00
SALE001222;SKU002;Клавиатура механическая Redragon;Электроника;19;72019.5;41695.5;2024-08-30 16:00:00+00
SALE001223;SKU003;Монитор 24 дюйма Samsung;Электроника;10;129900;93528.0;2024-08-30 15:20:00+00
SALE001224;SKU004;USB-C кабель 1м;Аксессуары;36;13338.0;5896.8;2024-08-30 17:10:00+00
SALE001225;SKU005;Power Bank 20000 mAh;Аксессуары;39;97110;55352.7;2024-08-30 13:20:00+00
SALE001226;SKU006;Картридж HP 305;Расходники;27;42930;20177.1;2024-08-30 16:50:00+00
SALE001227;SKU007;Бумага А4 500 листов;Канцтовары;72;28123.2;18748.8;2024-08-30 12:00:00+00
SALE001228;SKU008;Ручки шариковые комплект;Канцтовары;44;10560;4118.4;2024-08-30 19:10:00+00
SALE001229;SKU010;Оперативная память 16GB DDR4;Комплектующие;22;80878.6;52529.4;2024-08-30 11:00:00+00
SALE001230;SKU011;Роутер TP-Link Archer;Сетевое оборудование;22;72380;44151.8;2024-08-30 19:20:00+00
SALE001231;SKU012;Коммутатор 8 портов;Сетевое оборудование;25;53107.5;32850.0;2024-08-30 12:40:00+00
SALE001232;SKU013;Наушники JBL;Электроника;13;38870;21767.2;2024-08-30 13:50:00+00
SALE001233;SKU014;Веб-камера Full HD;Электроника;5;10183.5;5913.0;2024-08-30 20:40:00+00
SALE001234;SKU015;Коврик для мыши XL;Аксессуары;19;13959.3;6754.5;2024-08-30 19:10:00+00
SALE001235;SKU001;Беспроводная мышь Logitech;Электроника;28;40468.4;24197.6;2024-08-31 09:40:00+00
SALE001236;SKU002;Клавиатура механическая Redragon;Электроника;11;43890;24139.5;2024-08-31 12:20:00+00
SALE001237;SKU004;USB-C кабель 1м;Аксессуары;28;10920;4586.4;2024-08-31 11:00:00+00
SALE001238;SKU005;Power Bank 20000 mAh;Аксессуары;12;28386.0;17031.6;2024-08-31 10:30:00+00
SALE001239;SKU006;Картридж HP 305;Расходники;19;30210;14198.7;2024-08-31 14:20:00+00
SALE001240;SKU007;Бумага А4 500 листов;Канцтовары;62;24738.0;16144.8;2024-08-31 18:20:00+00
SALE001241;SKU008;Ручки шариковые комплект;Канцтовары;33;7365.6;3088.8;2024-08-31 20:40:00+00
SALE001242;SKU009;SSD 1TB Kingston;Комплектующие;6;38940;26479.2;2024-08-31 12:50:00+00
SALE001243;SKU010;Оперативная память 16GB DDR4;Комплектующие;9;33086.7;21489.3;2024-08-31 12:40:00+00
SALE001244;SKU011;Роутер TP-Link Archer;Сетевое оборудование;10;31255.0;20069.0;2024-08-31 20:20:00+00
SALE001245;SKU012;Коммутатор 8 портов;Сетевое оборудование;9;19710;11826.0;2024-08-31 15:00:00+00
SALE001246;SKU013;Наушники JBL;Электроника;14;41860;23441.6;2024-08-31 11:40:00+00
SALE001247;SKU014;Веб-камера Full HD;Электроника;9;18724.5;10643.4;2024-08-31 15:40:00+00
SALE001248;SKU015;Коврик для мыши XL;Аксессуары;25;19750;8887.5;2024-08-31 09:10:00+00
SALE001249;SKU001;Беспроводная мышь Logitech;Электроника;55;76213.5;47531.0;2024-09-01 17:20:00+00
