id;product_id;product_name;category;quantity;revenue;cost;sold_at
SALE004116;SKU010;Оперативная память 16GB DDR4;Комплектующие;16;57608.0;38203.2;2025-03-16 14:40:00+00
SALE004117;SKU011;Роутер TP-Link Archer;Сетевое оборудование;11;36190;22075.9;2025-03-16 10:10:00+00
SALE004118;SKU012;Коммутатор 8 портов;Сетевое оборудование;8;17520;10512.0;2025-03-16 13:30:00+00
SALE004119;SKU013;Наушники JBL;Электроника;19;56810;31813.6;2025-03-16 17:50:00+00
SALE004120;SKU014;Веб-камера Full HD;Электроника;6;12220.2;7095.6;2025-03-16 18:30:00+00
SALE004121;SKU015;Коврик для мыши XL;Аксессуары;16;12640;5688.0;2025-03-16 10:10:00+00
SALE004122;SKU001;Беспроводная мышь Logitech;Электроника;33;49170;28518.6;2025-03-17 13:40:00+00
SALE004123;SKU002;Клавиатура механическая Redragon;Электроника;18;68229.0;39501.0;2025-03-17 17:50:00+00
SALE004124;SKU003;Монитор 24 дюйма Samsung;Электроника;7;90930;65469.6;2025-03-17 11:10:00+00
SALE004125;SKU004;USB-C кабель 1м;Аксессуары;33;12870;5405.4;2025-03-17 10:50:00+00
SALE004126;SKU005;Power Bank 20000 mAh;Аксессуары;16;37051.2;22708.8;2025-03-17 20:10:00+00
SALE004127;SKU006;Картридж HP 305;Расходники;20;31800;14946.0;2025-03-17 20:50:00+00
SALE004128;SKU007;Бумага А4 500 листов;Канцтовары;46;18354.0;11978.4;2025-03-17 10:40:00+00
SALE004129;SKU008;Ручки шариковые комплект;Канцтовары;52;12480;4867.2;2025-03-17 20:10:00+00
SALE004130;SKU009;SSD 1TB Kingston;Комплектующие;14;90860;61784.8;2025-03-17 15:00:00+00
SALE004131;SKU010;Оперативная память 16GB DDR4;Комплектующие;24;88231.2;57304.8;2025-03-17 14:50:00+00
SALE004132;SKU011;Роутер TP-Link Archer;Сетевое оборудование;9;29610;18062.1;2025-03-17 12:00:00+00
SALE004133;SKU012;Коммутатор 8 портов;Сетевое оборудование;12;24440.4;15768.0;2025-03-17 16:50:00+00
SALE004134;SKU013;Наушники JBL;Электроника;18;50052.6;30139.2;2025-03-17 20:00:00+00
SALE004135;SKU014;Веб-камера Full HD;Электроника;9;19710;10643.4;2025-03-17 18:40:00+00
SALE004136;SKU015;Коврик для мыши XL;Аксессуары;17;13027.1;6043.5;2025-03-17 16:00:00+00
SALE004137;SKU001;Беспроводная мышь Logitech;Электроника;31;46190;26790.2;2025-03-18 20:30:00+00
SALE004138;SKU002;Клавиатура механическая Redragon;Электроника;14;55860;30723.0;2025-03-18 17:00:00+00
SALE004139;SKU004;USB-C кабель 1м;Аксессуары;58;22620;9500.4;2025-03-18 15:20:00+00
SALE004140;SKU005;Power Bank 20000 mAh;Аксессуары;23;53261.1;32643.9;2025-03-18 11:10:00+00
SALE004141;SKU006;Картридж HP 305;Расходники;72;114480;53805.6;2025-03-18 17:50:00+00
SALE004142;SKU007;Бумага А4 500 листов;Канцтовары;55;21483.0;14322.0;2025-03-18 13:20:00+00
SALE004143;SKU008;Ручки шариковые комплект;Канцтовары;23;5354.4;2152.8;2025-03-18 09:10:00+00
SALE004144;SKU009;SSD 1TB Kingston;Комплектующие;10;62953.0;44132.0;2025-03-18 16:40:00+00
SALE004145;SKU010;Оперативная память 16GB DDR4;Комплектующие;16;56395.2;38203.2;2025-03-18 12:10:00+00
SALE004146;SKU011;Роутер TP-Link Archer;Сетевое оборудование;26;79552.2;52179.4;2025-03-18 12:30:00+00
SALE004147;SKU012;Коммутатор 8 портов;Сетевое оборудование;6;12483.0;7884.0;2025-03-18 15:50:00+00
SALE004148;SKU013;Наушники JBL;Электроника;17;50830;28464.8;2025-03-18 16:00:00+00
SALE004149;SKU014;Веб-камера Full HD;Электроника;6;12483.0;7095.6;2025-03-18 16:30:00+00
SALE004150;SKU015;Коврик для мыши XL;Аксессуары;30;23700;10665.0;2025-03-18 09:40:00+00
SALE004151;SKU001;Беспроводная мышь Logitech;Электроника;18;26820;15555.6;2025-03-19 20:10:00+00
SALE004152;SKU002;Клавиатура механическая Redragon;Электроника;12;47880;26334.0;2025-03-19 15:00:00+00
SALE004153;SKU003;Монитор 24 дюйма Samsung;Электроника;6;77940;56116.8;2025-03-19 20:50:00+00
SALE004154;SKU004;USB-C кабель 1м;Аксессуары;60;23400;9828.0;2025-03-19 15:40:00+00
SALE004155;SKU005;Power Bank 20000 mAh;Аксессуары;14;34860;19870.2;2025-03-19 19:50:00+00
SALE004156;SKU006;Картридж HP 305;Расходники;43;66318.9;32133.9;2025-03-19 09:00:00+00
SALE004157;SKU007;Бумага А4 500 листов;Канцтовары;41;17220;10676.4;2025-03-19 12:40:00+00
SALE004158;SKU008;Ручки шариковые комплект;Канцтовары;35;7812.0;3276.0;2025-03-19 11:50:00+00
SALE004159;SKU010;Оперативная память 16GB DDR4;Комплектующие;16;57608.0;38203.2;2025-03-19 14:50:00+00
SALE004160;SKU011;Роутер TP-Link Archer;Сетевое оборудование;13;42770;26089.7;2025-03-19 13:00:00+00
SALE004161;SKU012;Коммутатор 8 портов;Сетевое оборудование;11;24090;14454.0;2025-03-19 17:00:00+00
SALE004162;SKU013;Наушники JBL;Электроника;7;20930;11720.8;2025-03-19 09:10:00+00
SALE004163;SKU014;Веб-камера Full HD;Электроника;8;16994.4;9460.8;2025-03-19 16:00:00+00
SALE004164;SKU015;Коврик для мыши XL;Аксессуары;22;16511.0;7821.0;2025-03-19 14:50:00+00
SALE004165;SKU001;Беспроводная мышь Logitech;Электроника;30;44700;25926.0;2025-03-20 13:20:00+00
SALE004166;SKU002;Клавиатура механическая Redragon;Электроника;19;75810;41695.5;2025-03-20 11:00:00+00
SALE004167;SKU003;Монитор 24 дюйма Samsung;Электроника;8;98724.0;74822.4;2025-03-20 09:00:00+00
SALE004168;SKU004;USB-C кабель 1м;Аксессуары;59;22319.7;9664.2;2025-03-20 18:50:00+00
SALE004169;SKU005;Power Bank 20000 mAh;Аксессуары;31;77190;43998.3;2025-03-20 15:50:00+00
SALE004170;SKU006;Картридж HP 305;Расходники;26;41340;19429.8;2025-03-20 20:40:00+00
SALE004171;SKU007;Бумага А4 500 листов;Канцтовары;67;28140;17446.8;2025-03-20 16:00:00+00
SALE004172;SKU008;Ручки шариковые комплект;Канцтовары;25;5580.0;2340.0;2025-03-20 20:40:00+00
SALE004173;SKU009;SSD 1TB Kingston;Комплектующие;9;58410;39718.8;2025-03-20 18:20:00+00
SALE004174;SKU010;Оперативная память 16GB DDR4;Комплектующие;12;45480;28652.4;2025-03-20 11:50:00+00
SALE004175;SKU011;Роутер TP-Link Archer;Сетевое оборудование;17;55930;34117.3;2025-03-20 17:10:00+00
SALE004176;SKU012;Коммутатор 8 портов;Сетевое оборудование;14;29740.2;18396.0;2025-03-20 20:20:00+00
SALE004177;SKU013;Наушники JBL;Электроника;18;53820;30139.2;2025-03-20 11:30:00+00
SALE004178;SKU014;Веб-камера Full HD;Электроника;12;24440.4;14191.2;2025-03-20 16:00:00+00
SALE004179;SKU015;Коврик для мыши XL;Аксессуары;35;27650;12442.5;2025-03-20 17:30:00+00
SALE004180;SKU001;Беспроводная мышь Logitech;Электроника;23;31871.1;19876.6;2025-03-21 09:30:00+00
SALE004181;SKU002;Клавиатура механическая Redragon;Электроника;20;77406.0;43890.0;2025-03-21 13:20:00+00
SALE004182;SKU003;Монитор 24 дюйма Samsung;Электроника;7;86383.5;65469.6;2025-03-21 12:00:00+00
SALE004183;SKU004;USB-C кабель 1м;Аксессуары;66;24967.8;10810.8;2025-03-21 12:50:00+00
SALE004184;SKU005;Power Bank 20000 mAh;Аксессуары;37;85680.9;52514.1;2025-03-21 14:50:00+00
SALE004185;SKU006;Картридж HP 305;Расходники;17;25137.9;12704.1;2025-03-21 20:30:00+00
SALE004186;SKU007;Бумага А4 500 листов;Канцтовары;58;24360;15103.2;2025-03-21 19:10:00+00
SALE004187;SKU008;Ручки шариковые комплект;Канцтовары;43;9597.6;4024.8;2025-03-21 17:00:00+00
SALE004188;SKU009;SSD 1TB Kingston;Комплектующие;15;92482.5;66198.0;2025-03-21 09:40:00+00
SALE004189;SKU010;Оперативная память 16GB DDR4;Комплектующие;14;49345.8;33427.8;2025-03-21 12:40:00+00
SALE004190;SKU011;Роутер TP-Link Archer;Сетевое оборудование;16;52640;32110.4;2025-03-21 15:50:00+00
SALE004191;SKU012;Коммутатор 8 портов;Сетевое оборудование;17;34623.9;22338.0;2025-03-21 20:30:00+00
SALE004192;SKU013;Наушники JBL;Электроника;14;41860;23441.6;2025-03-21 17:50:00+00
SALE004193;SKU014;Веб-камера Full HD;Электроника;10;20805.0;11826.0;2025-03-21 12:10:00+00
SALE004194;SKU015;Коврик для мыши XL;Аксессуары;30;22515.0;10665.0;2025-03-21 12:20:00+00
SALE004195;SKU001;Беспроводная мышь Logitech;Электроника;19;28310;16419.8;2025-03-22 17:30:00+00
SALE004196;SKU002;Клавиатура механическая Redragon;Электроника;7;27092.1;15361.5;2025-03-22 13:50:00+00
SALE004197;SKU003;Монитор 24 дюйма Samsung;Электроника;4;49362.0;37411.2;2025-03-22 17:10:00+00
SALE004198;SKU004;USB-C кабель 1м;Аксессуары;32;12105.6;5241.6;2025-03-22 16:40:00+00
SALE004199;SKU005;Power Bank 20000 mAh;Аксессуары;9;22410;12773.7;2025-03-22 11:00:00+00
SALE004200;SKU006;Картридж HP 305;Расходники;19;29303.7;14198.7;2025-03-22 19:20:00+00
SALE004201;SKU007;Бумага А4 500 листов;Канцтовары;30;12600;7812.0;2025-03-22 16:20:00+00
SALE004202;SKU008;Ручки шариковые комплект;Канцтовары;22;5280;2059.2;2025-03-22 11:50:00+00
SALE004203;SKU009;SSD 1TB Kingston;Комплектующие;8;51920;35305.6;2025-03-22 16:50:00+00
SALE004204;SKU010;Оперативная память 16GB DDR4;Комплектующие;7;26530;16713.9;2025-03-22 12:10:00+00
SALE004205;SKU011;Роутер TP-Link Archer;Сетевое оборудование;11;36190;22075.9;2025-03-22 20:30:00+00
SALE004206;SKU012;Коммутатор 8 портов;Сетевое оборудование;8;17520;10512.0;2025-03-22 16:50:00+00
SALE004207;SKU013;Наушники JBL;Электроника;10;29900;16744.0;2025-03-22 20:30:00+00
SALE004208;SKU014;Веб-камера Full HD;Электроника;13;28470;15373.8;2025-03-22 09:40:00+00
SALE004209;SKU015;Коврик для мыши XL;Аксессуары;19;15010;6754.5;2025-03-22 20:30:00+00
SALE004210;SKU001;Беспроводная мышь Logitech;Электроника;18;24942.6;15555.6;2025-03-23 19:40:00+00
SALE004211;SKU002;Клавиатура механическая Redragon;Электроника;14;55860;30723.0;2025-03-23 11:20:00+00
SALE004212;SKU004;USB-C кабель 1м;Аксессуары;39;14145.3;6388.2;2025-03-23 19:50:00+00
SALE004213;SKU005;Power Bank 20000 mAh;Аксессуары;14;32419.8;19870.2;2025-03-23 19:30:00+00
SALE004214;SKU006;Картридж HP 305;Расходники;9;14310;6725.7;2025-03-23 20:50:00+00
SALE004215;SKU007;Бумага А4 500 листов;Канцтовары;29;11571.0;7551.6;2025-03-23 19:10:00+00
SALE004216;SKU008;Ручки шариковые комплект;Канцтовары;27;6480;2527.2;2025-03-23 19:30:00+00
SALE004217;SKU009;SSD 1TB Kingston;Комплектующие;11;67820.5;48545.2;2025-03-23 17:10:00+00
SALE004218;SKU010;Оперативная память 16GB DDR4;Комплектующие;16;58820.8;38203.2;2025-03-23 18:40:00+00
SALE004219;SKU011;Роутер TP-Link Archer;Сетевое оборудование;9;29610;18062.1;2025-03-23 20:20:00+00
SALE004220;SKU012;Коммутатор 8 портов;Сетевое оборудование;6;12220.2;7884.0;2025-03-23 15:20:00+00
SALE004221;SKU013;Наушники JBL;Электроника;19;56810;31813.6;2025-03-23 15:30:00+00
SALE004222;SKU014;Веб-камера Full HD;Электроника;5;10621.5;5913.0;2025-03-23 19:50:00+00
SALE004223;SKU015;Коврик для мыши XL;Аксессуары;25;19157.5;8887.5;2025-03-23 10:20:00+00
SALE004224;SKU001;Беспроводная мышь Logitech;Электроника;39;58110;33703.8;2025-03-24 11:40:00+00
SALE004225;SKU002;Клавиатура механическая Redragon;Электроника;18;71820;39501.0;2025-03-24 11:20:00+00
SALE004226;SKU004;USB-C кабель 1м;Аксессуары;32;11606.4;5241.6;2025-03-24 16:20:00+00
SALE004227;SKU005;Power Bank 20000 mAh;Аксессуары;12;29880;17031.6;2025-03-24 18:20:00+00
SALE004228;SKU006;Картридж HP 305;Расходники;18;28620;13451.4;2025-03-24 15:50:00+00
SALE004229;SKU007;Бумага А4 500 листов;Канцтовары;56;23520;14582.4;2025-03-24 11:50:00+00
SALE004230;SKU008;Ручки шариковые комплект;Канцтовары;39;9360;3650.4;2025-03-24 19:50:00+00
SALE004231;SKU009;SSD 1TB Kingston;Комплектующие;17;110330;75024.4;2025-03-24 11:50:00+00
SALE004232;SKU010;Оперативная память 16GB DDR4;Комплектующие;17;64430;40590.9;2025-03-24 15:50:00+00
SALE004233;SKU011;Роутер TP-Link Archer;Сетевое оборудование;10;31255.0;20069.0;2025-03-24 17:30:00+00
SALE004234;SKU012;Коммутатор 8 портов;Сетевое оборудование;7;14256.9;9198.0;2025-03-24 11:30:00+00
SALE004235;SKU013;Наушники JBL;Электроника;13;37703.9;21767.2;2025-03-24 17:20:00+00
SALE004236;SKU014;Веб-камера Full HD;Электроника;11;23367.3;13008.6;2025-03-24 15:00:00+00
SALE004237;SKU015;Коврик для мыши XL;Аксессуары;33;25287.9;11731.5;2025-03-24 13:50:00+00
SALE004238;SKU001;Беспроводная мышь Logitech;Электроника;34;50660;29382.8;2025-03-25 09:20:00+00
SALE004239;SKU002;Клавиатура механическая Redragon;Электроника;14;53067.0;30723.0;2025-03-25 13:20:00+00
SALE004240;SKU003;Монитор 24 дюйма Samsung;Электроника;9;108726.3;84175.2;2025-03-25 14:10:00+00
SALE004241;SKU004;USB-C кабель 1м;Аксессуары;41;15990;6715.8;2025-03-25 17:10:00+00
SALE004242;SKU005;Power Bank 20000 mAh;Аксессуары;19;45890.7;26966.7;2025-03-25 16:00:00+00
SALE004243;SKU006;Картридж HP 305;Расходники;45;71550;33628.5;2025-03-25 13:20:00+00
SALE004244;SKU007;Бумага А4 500 листов;Канцтовары;71;28925.4;18488.4;2025-03-25 11:50:00+00
SALE004245;SKU008;Ручки шариковые комплект;Канцтовары;43;9597.6;4024.8;2025-03-25 15:20:00+00
SALE004246;SKU009;SSD 1TB Kingston;Комплектующие;8;51920;35305.6;2025-03-25 13:10:00+00
SALE004247;SKU010;Оперативная память 16GB DDR4;Комплектующие;12;45480;28652.4;2025-03-25 19:20:00+00
SALE004248;SKU011;Роутер TP-Link Archer;Сетевое оборудование;11;36190;22075.9;2025-03-25 09:40:00+00
SALE004249;SKU012;Коммутатор 8 портов;Сетевое оборудование;9;19118.7;11826.0;2025-03-25 09:20:00+00
SALE004250;SKU013;Наушники JBL;Электроника;17;50830;28464.8;2025-03-25 16:20:00+00
